Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.10,11,"Which statement best describes the relationship between force, mass, and motion?",None,MC,"A) A larger force always results in faster motion, regardless of mass., B) Mass has no effect on an object's motion when force is applied., C) The change in an object's motion depends on both the force applied and its mass., D) Force and mass are unrelated to an object's motion. The graph below shows the velocity of two objects of different masses over time as the same force is applied to each.",C,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,12,"The graph below shows the velocity of two objects of different masses over time as the same force is applied to each. Use the information in the graph to answer the question. Based on the graph, which object has the greater mass?",Diagram/image referenced in question,MC,"A) Object A has a greater mass because a steeper slope indicates a greater change in velocity for a smaller mass under the same force., B) Object B has a greater mass because a less steep slope indicates a smaller change in velocity for a larger mass under the same force., C) Both objects have the same mass because they experience the same force, resulting in similar patterns of velocity over time., D) The graph shows velocity over time, but to determine mass, you would need to know the force and acceleration for each object. Which of the following statements about gravitational interactions are supported by scientific evidence? Select all that",B,8,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Does Not Meet,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,13,acceleration for each object. Which of the following statements about gravitational interactions are supported by scientific evidence? Select all that apply.,None,MC,"A) Gravitational force increases as the distance between objects decreases., B) Gravitational force is always repulsive., C) The gravitational force between two objects depends on their masses., D) Gravity only affects objects on Earth's surface. E Gravitational force is responsible for keeping planets in orbit around the sun. F Gravitational force is the strongest force in the universe. An object is moving at a constant speed. As the mass of the object increases, what happens to its kinetic energy?",,8,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,3,"Requires applying science understanding in context, beyond simple recall.",2,Systems thinking implicitly involved but not consciously used for sense-making.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G8.10,14,"E Gravitational force is responsible for keeping planets in orbit around the sun. F Gravitational force is the strongest force in the universe. An object is moving at a constant speed. As the mass of the object increases, what happens to its kinetic energy?",None,MC,"A) Kinetic energy decreases as mass increases., B) Kinetic energy increases linearly with mass., C) Kinetic energy increases exponentially with mass., D) Kinetic energy remains unchanged when mass increases. Which of the following best describes the relationship between the arrangement of objects in a system and potential",B,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,15,Which of the following best describes the relationship between the arrangement of objects in a system and potential energy?,None,MC,"A) roller coaster car is at the top of a hill. As it begins to descend, what happens to its potential and kinetic energy?, B) Potential energy is always lowest when objects are farthest apart., C) The amount of potential energy depends on the relative positions of the objects., D) Potential energy is not affected by the arrangement of objects in a system.",C,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,16,,None,MC,"A) student observes a ball rolling down a ramp. Which of the following statements best explains the energy transfer, B) Potential energy decreases, kinetic energy increases., C) Both potential and kinetic energy increase., D) Both potential and kinetic energy remain constant.",B,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,17,occurring in this situation?,None,MC,"A) student is investigating factors that affect the strength of an electromagnet. She conducts experiments by varying, B) Potential energy is transferred to kinetic energy as the ball rolls down., C) The total energy of the ball remains constant throughout its motion., D) Energy is created as the ball gains speed rolling down the ramp.",B,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,18,"the number of wire coils and the voltage of the power source. The data collected are shown in the table below: Number of Paper Number of Coils Current (A) Clips Lifted 10 0.5 2 10 1.0 4 10 1.5 6 20 0.5 4 20 1.0 8 20 1.5 12 30 0.5 6 30 1.0 12 30 1.5 18 Based on the data, which factors most directly affect the strength of the electromagnet to attract paper clips?",Diagram/image referenced in question,MC,"A) group of students is investigating how magnets interact with different materials. They place various objects—paper, B) The temperature of the wire as the current passes through it., C) The number of coils in the wire and the current strength., D) The size of the paper clips used and the spacing between the wire coils.",C,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,19,"clips, aluminum foil, plastic buttons, iron nails, and copper coins—near a bar magnet to see which ones are attracted. Later, one student proposes a new experiment to test how the distance between the magnet and an object affects the magnet's ability to attract it. Which setup would BEST allow the students to determine how distance affects magnetic force?",None,MC,"A) Use several different magnets and place each next to the same iron object to see which magnet is strongest., B) Place an iron nail at increasing distances from the same magnet and record the point at which the magnet no longer attracts the nail., C) Use a stronger magnet to pull objects made of wood, plastic, and rubber at different distances., D) Change the shape of the magnet and test its ability to attract a paper clip from the same distance. During a classroom demonstration, a teacher stretches a rubber band and places it on a toy car, then releases it to",B,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,20,"During a classroom demonstration, a teacher stretches a rubber band and places it on a toy car, then releases it to launch the car across the floor. The teacher repeats the process but stretches the rubber band farther each time before releasing the car. After observing that the car travels farther when the rubber band is stretched more, the teacher asks students to explain what this shows about the relationship between the stretch of the rubber band and the energy involved. Which explanation BEST describes what is happening in terms of potential energy?",None,MC,"A) The farther the rubber band is stretched, the more mass the car gains, allowing it to move faster., B) Stretching the rubber band more increases the stored potential energy, which results in more kinetic energy when released., C) The rubber band stretches because of gravity, so more stretch means gravity is helping the car go farther., D) The car travels farther because its shape changes with each trial, improving its movement. How does the amplitude of a wave relate to its energy?",B,8,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,3,Requires understanding relationships between science concepts.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G8.10,21,How does the amplitude of a wave relate to its energy?,None,MC,"A) beam of light moves from air into water. Which statement best describes what happens to the light at the boundary?, B) Wave amplitude is unrelated to energy., C) Higher amplitude waves carry more energy., D) Wave energy is independent of amplitude.",C,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,22,,None,MC,"A) team of students is testing different materials to determine which would work best for blocking outside noise from, B) The light beam is completely absorbed and turned into heat., C) The entire light beam bounces off the water surface and travels back through the air., D) The light beam continues through the water without changing direction or speed.",,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,23,"entering a recording studio. They test a thick blanket, a wooden board, a clear plastic sheet, and a piece of foam by placing each material in front of a speaker playing music. They measure how much of the sound is heard on the other side using a sound meter. Their data shows that the foam allows very little sound through, the blanket blocks some sound, the wooden board reflects much of the sound, and the plastic sheet allows most of the sound to pass through. Based on this investigation, which explanation BEST describes why the foam is the most effective material for the studio?",None,MC,"A) Foam reflects all the sound waves into a sound collection box, keeping the studio quiet., B) Foam absorbs most of the sound waves, reducing the amount of sound that passes through., C) Foam transmits sound waves better than the other materials, making it the clearest., D) Foam bends the sound waves to redirect them, which reduces how much is heard in the room. Why are digital signals generally more reliable than analog signals for information transmission?",B,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,3,"Requires applying science understanding in context, beyond simple recall.",2,Cause and effect implicitly engaged but not explicitly required for reasoning.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.10,24,Why are digital signals generally more reliable than analog signals for information transmission?,None,MC,"A) Digital signals travel faster than analog., B) Digital signals use less energy., C) Digital signals can be easily reconstructed., D) Digital signals have higher amplitudes. Over the past 50 years, the coastal city of Oceanview has experienced significant changes due to rapid population",C,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,25,"Over the past 50 years, the coastal city of Oceanview has experienced significant changes due to rapid population growth and increased per-capita consumption of natural resources. In 1970, Oceanview was a small town of 50,000 people surrounded by lush forests and expansive wetlands. Residents enjoyed clean air, abundant freshwater from nearby springs, and low energy consumption. By 1995, the population had doubled to 100,000 residents. This growth led to the clearing of forests for new housing developments and shopping centers. The city's water treatment plant was expanded to meet the growing demand, and energy consumption rose as more homes and businesses were built. The increased use of automobiles and industrial activities began to affect air quality. By 2020, Oceanview had become a bustling city of 200,000 people. The once-abundant forests had been largely replaced by urban development, and the wetlands had been reduced by nearly half, leading to a loss of natural flood barriers and wildlife habitats. Daily water consumption had increased sixfold compared to 1970 levels, straining local freshwater sources. The city's annual energy use had grown dramatically, necessitating the construction of a new fossil fuel power plant. These changes brought economic prosperity but also presented environmental challenges. The reduction in forest cover led to higher urban temperatures and decreased air quality due to increased emissions. The shrinking wetlands resulted in more frequent and severe flooding during storms. Local wildlife populations declined as their habitats were altered or destroyed. The heightened energy consumption contributed to greater greenhouse gas emissions, impacting global climate systems. Concerned about the long-term sustainability of the city, the mayor of Oceanview has requested a report on how the increase in population and per-capita resource consumption has impacted Earth's systems over the past 50 years. Based on the information provided, which argument is best supported by evidence regarding how the increase in Oceanview's population and per-capita resource consumption has impacted Earth's systems?",None,MC,"A) The city's growth has led to economic prosperity that offsets any negative environmental impacts on Earth's systems., B) The increase in population and resource consumption has strained Earth's systems by degrading natural habitats and increasing pollution., C) Technological advancements in Oceanview have successfully minimized environmental impacts despite population growth., D) The expansion of Oceanview has improved Earth's systems by replacing inefficient natural areas with developed land. What causes the Moon's phases as seen from Earth?",B,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.10,26,developed land. What causes the Moon's phases as seen from Earth?,None,MC,"A) Earth's shadow on the Moon., B) The Moon's rotation on its axis., C) Varying distances between Earth and Moon., D) The Moon's revolution on its orbit Why does the Northern Hemisphere experience summer when it's tilted towards the Sun?",D,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,27,Why does the Northern Hemisphere experience summer when it's tilted towards the Sun?,None,MC,"A) The distance between the Earth and the Sun is shorter during the summer., B) The Northern Hemisphere receives more direct sunlight, which increases temperatures., C) The Earth's tilt causes the Northern Hemisphere to rotate faster, which makes the days longer., D) The Earth’s tilt causes the Northern Hemisphere to have a longer orbit around the Sun. What role does gravity play in the solar system's structure?",B,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,28,What role does gravity play in the solar system's structure?,None,MC,"A) It causes planets to spin., B) It generates planetary magnetic fields., C) It keeps planets in orbit., D) It creates solar wind. Which factors contribute to the strength of gravitational force between two objects?",C,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,29,Which factors contribute to the strength of gravitational force between two objects?,None,MC,"A) Mass and distance., B) Color and shape., C) Temperature and pressure., D) Texture and density. Analyze the data in the table showing scale properties of various planets in our solar system.",A,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,30,"Analyze the data in the table showing scale properties of various planets in our solar system. Number of Known Orbital Period Planet Diameter (km) Presence of Rings Moons (Earth years) Mercury 4,879 0 No 0.24 Venus 12,104 0 No 0.62 Earth 12,742 1 No 1.0 Mars 6,779 2 No 1.88 Jupiter 139,820 79 Yes 11.86 Saturn 116,460 82 Yes 29.46 Uranus 50,724 27 Yes 84.01 Neptune 49,244 14 Yes 164.80 Based on the data provided, which statement best describes a pattern or relationship among these planets?",Diagram/image referenced in question,MC,"A) mutation occurs in a gene responsible for eye color. Which outcome is most likely?, B) Planets with the larger diameters always have longer orbital periods., C) All planets beyond Mars have more than 20 moons., D) Planets with longer orbital periods always have more moons.",,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.5,Doing Science,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.10,31,,None,MC,"A) population of rabbits lives in a region where the climate has become significantly colder over several generations., B) The protein produced may be altered., C) The chromosome disappears completely., D) The entire DNA sequence is reversed.",B,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.10,32,"Within this rabbit population, there is genetic variation in fur thickness. Scientists have collected the following data: Survival Rates to Adulthood: Rabbits with thick fur: 80% survive to adulthood. Rabbits with thin fur: 50% survive to adulthood. Reproduction Rates (among adults): Both thick-furred and thin-furred rabbits have similar reproduction rates once they reach adulthood. Additional Information: The trait for fur thickness is heritable and can be passed from parents to offspring. The population starts with 50% thick-furred rabbits and 50% thin-furred rabbits. Based on the data and your understanding of natural selection, which explanation best predicts how the fur thickness trait will affect the rabbit population over time in this colder climate?",Diagram/image referenced in question,MC,"A) The proportion of thin-furred rabbits will stay the same since both fur types reproduce equally after reaching adulthood., B) Thick-furred rabbits will become more common because their higher survival leads to more offspring inheriting thick fur., C) Fur thickness in the population will not change because environmental changes do not affect genetic trait distribution., D) Thin-furred rabbits will increase over time as they need fewer resources to survive in any climate. Which of these is NOT an example of artificial selection in agriculture?",B,8,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Engages investigation practices with data analysis.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
