Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.6,11,"E The seeds remain on the plant rather than falling to the ground. Scientists have developed new techniques for producing organisms with desirable traits. Genetic modification allows scientists to insert genetic material from one organism into another organism. For example, one type of genetically modified corn contains genetic material from a species of bacterium. The genetically modified corn plants produce a specific substance that causes pests to die when they feed on these corn plants. Which statement best describes how genetic modification technology differs from the technique used with teosinte plants thousands of years ago?",None,MC,"A) Genetic modification technology is available to more people., B) Genetic modification technology requires a longer time to create a change in a species., C) Genetic modification technology introduces completely new traits into an unrelated organism., D) Genetic modification technology influences which traits are passed from parents to offspring. What are the two sources of thermal energy in Earth’s interior?",,8,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.6,12,What are the two sources of thermal energy in Earth’s interior?,None,MC,"A) solar heating and gravity, B) combustion and solar heating, C) gravity and radioactive decay, D) radioactive decay and combustion One bar magnet sits on a table, and a rubber band suspends another magnet above it. In the view on the left, the",,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.6,13,"One bar magnet sits on a table, and a rubber band suspends another magnet above it. In the view on the left, the upper magnet is held in place and cannot move. In the view on the right, the upper magnet has been released. How did the potential energy change when the upper magnet was released?",Diagram/image referenced in question,MC,"A) Magnetic, elastic and gravitational potential energy increased., B) Magnetic, elastic and gravitational potential energy decreased., C) Magnetic and elastic potential energy increased, and gravitational potential energy decreased., D) Magnetic and gravitational potential energy decreased, and elastic potential energy increased. 14 An engineer is collecting data on four different satellites orbiting Earth. The engineer records the satellites' distances from Earth in kilometers (km) and their forces due to gravity in Newtons (N). Estimate the values for the two missing quantities. Enter your estimates into the blank boxes in the table. Satellite Mass (kg) Distance (km) Force due to gravity (N) 1 700 4000 17000 2 700 36000 1 3 1000 2 11000 4 1000 7000 8100",,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.6,15,"14 An engineer is collecting data on four different satellites orbiting Earth. The engineer records the satellites' distances from Earth in kilometers (km) and their forces due to gravity in Newtons (N). Estimate the values for the two missing quantities. Enter your estimates into the blank boxes in the table. Satellite Mass (kg) Distance (km) Force due to gravity (N) 1 700 4000 17000 2 700 36000 1 3 1000 2 11000 4 1000 7000 8100 DRAG & DROP THE ANSWER R W w r Note: Use CTRL+D to drag the option via keyboard W An environmental change occurs, causing a change in the color of snails present in an ecosystem. The graph shows",Diagram/image referenced in question,MC,,,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.6,16,"DRAG & DROP THE ANSWER R W w r Note: Use CTRL+D to drag the option via keyboard W An environmental change occurs, causing a change in the color of snails present in an ecosystem. The graph shows the color distribution in a snail population at two different times. Select the four possible explanations for the results shown in the graph.",Diagram/image referenced in question,MC,"A) The lighter-colored snails are all extinct., B) Snails with darker coloration left the ecosystem., C) Predators could more easily catch lighter-colored snails., D) The lighter-colored snails had few offspring to pass the trait along. E The darker coloration was an existing trait in the original population. F Snails with the lighter coloration moved into another ecosystem to survive. Two positively charged particles are attached to springs. A metal sphere is placed near each charged particle, as",,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.6,17,"E The darker coloration was an existing trait in the original population. F Snails with the lighter coloration moved into another ecosystem to survive. Two positively charged particles are attached to springs. A metal sphere is placed near each charged particle, as shown in the diagram. Positive charge is slowly added to Sphere A. An equal amount of negative charge is slowly added to Sphere B. Assume the two systems are isolated from each other. How does the elastic potential energy change for each of the springs?",Diagram/image referenced in question,MC,"A) The elastic potential energy of both springs will increase., B) The elastic potential energy of both springs will decrease., C) The elastic potential energy of the spring in set-up A will decrease and the elastic potential energy of the spring in setup B will increase., D) The elastic potential energy of the spring in set-up A will increase and the elastic potential energy of the spring in setup B will decrease. 18 The diagram shows a toy car on a track that is lying on the floor. Select the boxes to identify the net force for each stage of the car's motion. Zero Net Force At rest Begins to move forward Moves at a constant speed Slows down Use the information about opal and your knowledge of science to answer the questions. Opal Earth processes form many different types of minerals and gems. One example is a mineral-like substance known as opal. Opal can be found in different areas across the Earth, such as Louisiana, Nevada, and Mexico. Australia is estimated to produce as much as 90 percent of the world's opal supply. Map 1 shows some of the major opal deposits in Australia. The process of mineral and gem formation, shown in Figure 1, can help explain how opal is distributed. When sandstone is weathered, it releases grains of sand. Water can then move the sand and other minerals into the cracks formed in other types of rock along the way. When the water evaporates, sand and other materials are left behind. This mixture of sand and other minerals hardens over time, eventually forming opal. There are several environmental concerns to consider when mining opal. Some opal mines use equipment that releases harmful substances into the soil, air, and water. These machines can also heavily compact the soil in these mining areas, which can affect how the soil absorbs water. In some places, large amounts of material are excavated from an open pit in order to recover minerals available in small concentrations. The small concentration increases the amount of material that must be excavated, damaging the landscape for many years, even after a mine has shut down. The locations of mineral and gem formation depend on different Earth processes. Some gems need heat, extreme",,8,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.6,19,"in setup B will decrease. 18 The diagram shows a toy car on a track that is lying on the floor. Select the boxes to identify the net force for each stage of the car's motion. Zero Net Force At rest Begins to move forward Moves at a constant speed Slows down Use the information about opal and your knowledge of science to answer the questions. Opal Earth processes form many different types of minerals and gems. One example is a mineral-like substance known as opal. Opal can be found in different areas across the Earth, such as Louisiana, Nevada, and Mexico. Australia is estimated to produce as much as 90 percent of the world's opal supply. Map 1 shows some of the major opal deposits in Australia. The process of mineral and gem formation, shown in Figure 1, can help explain how opal is distributed. When sandstone is weathered, it releases grains of sand. Water can then move the sand and other minerals into the cracks formed in other types of rock along the way. When the water evaporates, sand and other materials are left behind. This mixture of sand and other minerals hardens over time, eventually forming opal. There are several environmental concerns to consider when mining opal. Some opal mines use equipment that releases harmful substances into the soil, air, and water. These machines can also heavily compact the soil in these mining areas, which can affect how the soil absorbs water. In some places, large amounts of material are excavated from an open pit in order to recover minerals available in small concentrations. The small concentration increases the amount of material that must be excavated, damaging the landscape for many years, even after a mine has shut down. The locations of mineral and gem formation depend on different Earth processes. Some gems need heat, extreme pressure, or even a certain type of rock layer to form. Which location in the figure shows where opal is most likely to form? Select the correct location.",Diagram/image referenced in question,MC,"A) Location 1, B) Location 2, C) Location 3, D) Location 4 Use the information about opal and your knowledge of science to answer the questions. Opal Earth processes form many different types of minerals and gems. One example is a mineral-like substance known as opal. Opal can be found in different areas across the Earth, such as Louisiana, Nevada, and Mexico. Australia is estimated to produce as much as 90 percent of the world's opal supply. Map 1 shows some of the major opal deposits in Australia. The process of mineral and gem formation, shown in Figure 1, can help explain how opal is distributed. When sandstone is weathered, it releases grains of sand. Water can then move the sand and other minerals into the cracks formed in other types of rock along the way. When the water evaporates, sand and other materials are left behind. This mixture of sand and other minerals hardens over time, eventually forming opal. There are several environmental concerns to consider when mining opal. Some opal mines use equipment that releases harmful substances into the soil, air, and water. These machines can also heavily compact the soil in these mining areas, which can affect how the soil absorbs water. In some places, large amounts of material are excavated from an open pit in order to recover minerals available in small concentrations. The small concentration increases the amount of material that must be excavated, damaging the landscape for many years, even after a mine has shut down. Part A",,8,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.6,20,"Use the information about opal and your knowledge of science to answer the questions. Opal Earth processes form many different types of minerals and gems. One example is a mineral-like substance known as opal. Opal can be found in different areas across the Earth, such as Louisiana, Nevada, and Mexico. Australia is estimated to produce as much as 90 percent of the world's opal supply. Map 1 shows some of the major opal deposits in Australia. The process of mineral and gem formation, shown in Figure 1, can help explain how opal is distributed. When sandstone is weathered, it releases grains of sand. Water can then move the sand and other minerals into the cracks formed in other types of rock along the way. When the water evaporates, sand and other materials are left behind. This mixture of sand and other minerals hardens over time, eventually forming opal. There are several environmental concerns to consider when mining opal. Some opal mines use equipment that releases harmful substances into the soil, air, and water. These machines can also heavily compact the soil in these mining areas, which can affect how the soil absorbs water. In some places, large amounts of material are excavated from an open pit in order to recover minerals available in small concentrations. The small concentration increases the amount of material that must be excavated, damaging the landscape for many years, even after a mine has shut down. Part A Based on the information in the stimulus and Map 1, which statements best explain why opal is found in places such (a) as Australia? Select the two correct answers.",Diagram/image referenced in question,MC,"A) population of comb jellies has members that show two distinct traits. One part of the population has male comb, B) Gems do not need an exact combination of elements or minerals to form, so opal forms more easily., C) Opal formation occurs over large periods of time, so the number of opal deposits is limited., D) Volcanoes in Australia no longer provide high temperatures and pressures, so no new opal is formed. Use the information about glowing jellyfish and your knowledge of science to answer the questions. Glowing Jellyfish Jellyfish and comb jellies have existed in both cold and warm ocean water for more than 500 million years. These two types of organisms have many similar features even though jellyfish and comb jellies are not closely related. Some jellyfish and comb jellies can even produce and emit light, as shown in Photograph 1. These organisms glow because of a process known as bioluminescence. During this process, a chemical reaction produces light energy that the organism can then emit. A substance known as a luciferase helps a luciferin molecule release this light energy as it reacts with oxygen. In some comb jellies, this chemical reaction is activated when calcium is present. The bioluminescence chemical reaction is shown in Figure 1. Bioluminescence can occur in different ways, depending on the organism, but a few factors are common to all bioluminescent organisms. For example, oxygen is a reactant that is always needed. This element is absorbed through the thin cell membranes of the organism. Table 1 summarizes how bioluminescence can be used in different ways. Scientists are studying the genes needed for bioluminescence in comb jellies. In one experiment, a researcher injected the DNA needed for bioluminescence into eight rabbit embryos. The embryos were then placed back inside the mother, where they developed normally. When the eight rabbits were born, it was found that two of them had the ability to bioluminesce. Scientists suggest that similar bioluminescent products will soon be possible for human use.",,8,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires constructing explanations or engaging in argumentation.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.6,21,"jellies that use a complex bioluminescence pattern to attract females. Another part of the population has male and female comb jellies that produce light in quick flashes. A new animal that preys on comb jellies enters the area. Using Table 1, which statement describes the most probable change in the comb jelly population over time due to the introduction of the new predator?",Diagram/image referenced in question,MC,"A) Only comb jellies whose genes mutate to no longer glow will survive and pass on this trait., B) The comb jellies that have the most complicated patterns will survive to pass on this trait., C) The comb jellies that are able to glow in quick flashes will survive and pass on this trait., D) The two types of comb jellies will have an equal chance to survive and pass on their traits. Some of the members of a certain population of jellyfish carry genes that allow them to produce quick bursts of light",,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Does Not Meet,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.6,22,Some of the members of a certain population of jellyfish carry genes that allow them to produce quick bursts of light over a short period of time. Which statement describes how this trait will most likely affect this population of jellyfish in future generations?,None,MC,"A) The percentage of jellyfish with the genes for producing quick bursts of light should increase over time because jellyfish with these genes will be more likely to avoid predators., B) The percentages of jellyfish with and without the genes for producing quick bursts of light should not change because all jellyfish in this population will be better able to hunt prey., C) The percentage of jellyfish with the genes for producing quick bursts of light should decrease because these jellyfish will be more easily caught by predators., D) The genes for producing quick bursts of light should not give any advantage or cause any harm to the jellyfish with these genes. Use your knowledge of science to answer the questions.",,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,2,Structure-function relationship implicitly present.,2.75,High Guided Integration,Meets,Meets,Meets,Meets,Needs Improvement,Good question. Consider adding more complexity through novel data or multi-step reasoning.
