Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.11,21,Which statement BEST explains why the observed fish appears to be closer to the surface than the actual fish?,None,MC,"A) class is using the setup shown to test this hypothesis., B) The light bounces off of the water and creates a reflected image of the fish., C) When white light passes through the surface of the water, the light separates into colors., D) The light enters the water and exits the water at the same angle.",,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.11,22,"The shorter the stack of books becomes, the shorter the distance the toy truck will roll. What is ONE more piece of equipment needed to test the hypothesis AND how can the hypothesis be tested? Look at the diagram carefully. Then select your answer.",Diagram/image referenced in question,MC,"A) A stopwatch should be used to time how long it takes the marble to roll down the ramp to see if it goes faster with more books., B) A second toy truck should be added to see which truck goes farther when the marble hits them., C) A larger marble should be used to see if it makes a bigger impact when it hits the truck., D) A ruler should be used to measure how far the toy truck rolls after releasing the marble down ramps of different heights made by changing the number of books. Crested floating heart is a non-native plant that now grows in Texas. This plant grows very fast and can spread over",A,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.11,23,different heights made by changing the number of books. Crested floating heart is a non-native plant that now grows in Texas. This plant grows very fast and can spread over the entire surface of a pond or lake. Which effect will most likely occur when crested floating heart covers a lake?,None,MC,"A) Small fish will have fewer places to hide from predators., B) Less sunlight will reach the plants that grow underwater., C) Several new trees will grow along the lake shore., D) Deer will have to find another source of water. The table shows the motion data for two objects during two trials of an investigation.",,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.11,24,The table shows the motion data for two objects during two trials of an investigation. Which object travels at the greater average speed?,Diagram/image referenced in question,MC,"A) Object 1, because it travels the greater distance per unit of time, B) Object 1, because it travels the longer amount of time, C) Object 2, because it travels the shorter amount of time, D) Object 2, because it travels the shorter distance per unit of time Buffelgrass is an invasive species of grass from Africa that outcompetes native Texas grasses for space and water.",,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.11,25,Buffelgrass is an invasive species of grass from Africa that outcompetes native Texas grasses for space and water. Which long-term change to a Texas grassland would most likely occur due to the introduction of buffelgrass?,None,MC,"A) The population of native grasses will increase., B) The population of native grasses will decrease., C) Buffelgrass offspring will develop traits like those of native grasses., D) Buffelgrass offspring will develop traits like those of other invasive species. The picture shows a bicyclist increasing speed while riding down a hill during a bicycle race.",,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.11,26,The picture shows a bicyclist increasing speed while riding down a hill during a bicycle race. Which statements accurately describe the potential and kinetic energy of this bicyclist?,Diagram/image referenced in question,MC,"A) student made a list of some planets in the solar system:, B) Kinetic energy increases. Potential energy remains constant., C) Kinetic energy remains constant. Potential energy decreases., D) Kinetic energy remains constant. Potential energy increases.",,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.11,27,• Jupiter • Mercury • Neptune • Venus • Saturn Which two planets from the list are closest to the Sun? Select TWO correct answers.,None,MC,"A) student models moon phases. She holds a foam ball on a stick in front of her body and then stands in front of a light, B) Mercury, C) Neptune, D) Venus E Saturn",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.11,28,as shown. The student uses herself to represent Earth. She turns her body slowly to represent four different moon phase. Which numbered diagram represents the student modeling a full moon?,Diagram/image referenced in question,MC,"A) Diagram 1, B) Diagram 2, C) Diagram 3, D) Diagram 4 There is a range of beak depths in a population of a certain species of seed-eating bird. Scientists observed the feeding",,8,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,2,Pattern recognition implicitly involved but not explicitly required.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.11,29,There is a range of beak depths in a population of a certain species of seed-eating bird. Scientists observed the feeding behavior of the seed-eating birds and recorded their observations in the table. Average Beak Depth Observations (millimeters) The birds took 10 seconds to crack open the large 11.0 seeds. The birds took 15 seconds to crack open the large 10.5 seeds. The birds were unable to open the large seeds and ate 8.0 or less small seeds instead. Which statement best predicts the change in subsequent populations of these seed-eating birds if the availability of small seeds decreases?,Diagram/image referenced in question,MC,"A) diagram of some lunar phases is shown., B) Birds with a large beak depth will have an advantage over birds with a small beak depth and will be better able to survive and reproduce., C) Birds with a small beak depth will have an advantage over birds with large beak depths and will be better able to survive and reproduce., D) Neither birds with a small beak depth nor birds with a large beak depth will have a reproductive advantage.",,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,1,CCC implicitly present but not engaged for reasoning.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.11,30,"Based on the diagram, which lunar phase will occur directly after X? A B C D How many planets in the solar system are farther from the sun than Jupiter is?",Diagram/image referenced in question,MC,,,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.11,31,"Based on the diagram, which lunar phase will occur directly after X? A B C D How many planets in the solar system are farther from the sun than Jupiter is?",Diagram/image referenced in question,MC,"A) One, B) Two, C) Three, D) Four Use the diagram to answer the question",,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.11,32,"Use the diagram to answer the question New York is a city in the Northern Hemisphere. If at position 4, New York is in the Fall season, what season would New York be in at position 1?",Diagram/image referenced in question,MC,"A) mother and daughter press their hands together and then push apart while ice skating., B) Fall, C) Winter, D) Spring",,8,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.11,33,"Immediately after they push away from each other, how does the motion of the mother and daughter change?",None,MC,"A) The mother moves forward, and the daughter moves backward with a greater acceleration., B) Both move forward, but the mother moves with a greater acceleration., C) The mother moves backward, and the daughter moves forward with a greater acceleration., D) Both move backward, but the daughter moves with a greater acceleration. Two sailbots are moving as shown in the graph below",C,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.11,34,Two sailbots are moving as shown in the graph below Which statement is correct based on the data in the graph?,Diagram/image referenced in question,MC,"A) demonstration helps students understand a principle of roller coaster design., B) Boat B traveled faster than Boat A, C) Boat A traveled for a longer time than Boat B., D) Boat B traveled for a longer time than Boat A.",,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.11,35,Which answer choice correctly describes the ball’s kinetic and potential energy?,None,MC,"A) The ball has more potential energy at position X than at position Z., B) The ball has more kinetic energy at position Y than at position W., C) The potential energy and kinetic energy of the ball are equal at position X., D) The potential energy and kinetic energy of the ball are greatest at position Z. Answer Key of Alpha Standardized Science G8.11 1. 14 2. D 3. C 4a. B 4b. A 5a. B 5.bb. C 6. C 7. B 8a. A 8.bb. C 9. A 10. B 11. B 12. D 13. D 14. C 15. C 16. D 17. C 18. B 19. A 20. A 21. A 22. D 23. B 24. A 25. B 26. A 27. B, D 28. D 29. B 30. C 31. C 32. C 33. D 34. A 35. B",,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
