Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.2,16,What type of reaction is show in the drawing?,Diagram/image referenced in question,MC,"A) physical, B) biological, C) chemical 17 Look at the diagram below. Drag the correct terms to make the diagram true. Reactants: How many atoms are there in the reactants? (left side) Products: How many atoms are there in the products? (right side) Compare: Are there more atoms in reactants or products, or an equal number? DRAG & DROP THE ANSWER 3 atoms in products 9 atoms in products the same amount more atoms in reactants more atoms in products 3 atoms in reactants 9 atoms in reactants Note: Use CTRL+D to drag the option via keyboard In which scenario would a physical change take place?",,7,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.2,18,"17 Look at the diagram below. Drag the correct terms to make the diagram true. Reactants: How many atoms are there in the reactants? (left side) Products: How many atoms are there in the products? (right side) Compare: Are there more atoms in reactants or products, or an equal number? DRAG & DROP THE ANSWER 3 atoms in products 9 atoms in products the same amount more atoms in reactants more atoms in products 3 atoms in reactants 9 atoms in reactants Note: Use CTRL+D to drag the option via keyboard In which scenario would a physical change take place?",Diagram/image referenced in question,MC,"A) student filled three bowls, A, B, and C, with equal volumes of tap water. The initial temperature of the water in the, B) Two substances come into contact and they start burning., C) You drop a glass on the floor and it shatters., D) After mixing two liquids together, condensates form at the bottom of the solution.",,7,,2,Visual provided but limited scenario context. Somewhat guided.,2,Some practice engagement but at surface level.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.2,19,bowls was recorded. A different number of ice cubes were added to each bowl and the temperature of the water in each bowl was recorded after the ice cubes melted. Initial Temperature Final Temperature Mass of Ice Glass of Water in of Water After Ice Cubes Added (g) Bowl (°C) Cubes Melted (°C),None,MC,"A) The greatest amount of ice released the highest amount of thermal energy to the water., B) The least amount of ice absorbed the highest amount of thermal energy from the water., C) Water containing the least amount of ice transferred the highest amount of thermal energy to the ice., D) Water containing more ice transferred a higher amount of thermal energy to the ice causing a greater decrease in the temperature. When you strike a match does a chemical reaction occur? If yes, how can you tell?",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.2,20,"decrease in the temperature. When you strike a match does a chemical reaction occur? If yes, how can you tell?",None,MC,"A) No chemical reaction occurs., B) Yes, because the match changes temperature., C) Yes, because the match changes shape., D) Yes, because the match produces smoke. The mitochondria of the cell is important because it allows the cell to generate ATP.",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.2,21,The mitochondria of the cell is important because it allows the cell to generate ATP.,None,MC,"A) True, B) False If mass is conserved during a chemical reaction, which of these is true?",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.2,22,"If mass is conserved during a chemical reaction, which of these is true?",None,MC,"A) The number of atoms in the reactants and in the products is the same., B) The total mass of the products remains the same despite the chemical reaction., C) The number of atoms in the products doubles how many atoms are in the reactants., D) The total mass of the reactants remains the same despite the chemical reaction. 23 Place the following in the correct order, from the most simple to the most complex. Organ System Organ Tissue Cell If the nucleus of a cell was damaged, which of the following events would be affected? (select all that apply)",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.2,24,"23 Place the following in the correct order, from the most simple to the most complex. Organ System Organ Tissue Cell If the nucleus of a cell was damaged, which of the following events would be affected? (select all that apply)",None,MC,"A) student performed an experiment using two similar potted basil plants 1 and 2. Before starting the experiment, both the plants were de- starched (removing all the stored starch from the leaves) by keeping them in a dark room for 2 days. In a small cup 10 ml of saturated sodium bicarbonate was taken and placed along with plant 1 in a plastic bag. Sodium bicarbonate releases carbon dioxide. In case of plant 2, a small cup with 10 mL of soda lime was placed. Soda lime absorbs carbon dioxide gas present. The image shows the setup of the experiment. Both the plants were kept in the sunlight for 2 hours. After 2 hours, a leaf from each plant was plucked and tested for the presence of starch (produced by plants during photosynthesis) using iodine solution. Iodine turns blue-black in the presence of starch. The table shows the results obtained. Which scientific question is the experiment most likely designed to test?, B) cell metabolism, C) protein synthesis, D) processing genetic information Answer the following questions after reading this passage. Thermal Energy",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.2,27,"starched (removing all the stored starch from the leaves) by keeping them in a dark room for 2 days. In a small cup 10 ml of saturated sodium bicarbonate was taken and placed along with plant 1 in a plastic bag. Sodium bicarbonate releases carbon dioxide. In case of plant 2, a small cup with 10 mL of soda lime was placed. Soda lime absorbs carbon dioxide gas present. The image shows the setup of the experiment. Both the plants were kept in the sunlight for 2 hours. After 2 hours, a leaf from each plant was plucked and tested for the presence of starch (produced by plants during photosynthesis) using iodine solution. Iodine turns blue-black in the presence of starch. The table shows the results obtained. Which scientific question is the experiment most likely designed to test?",Diagram/image referenced in question,MC,"A) Does a plant perform photosynthesis in the dark as well as in light?, B) Do plants release carbon dioxide into the atmosphere during photosynthesis?, C) Do plants uptake carbon dioxide from the environment to perform photosynthesis?, D) Does a plant’s efficiency to perform photosynthesis get reduced inside a polythene bag? 28 Based on the experiment, the student made a table to compare how the flow of energy and matter is different in Plant 1 and Plant 2. Complete the table made by the student by dragging and dropping your answers. Plant Input Output",,7,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.5,Doing Science,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.2,1,"28 Based on the experiment, the student made a table to compare how the flow of energy and matter is different in Plant 1 and Plant 2. Complete the table made by the student by dragging and dropping your answers. Plant Input Output",Diagram/image referenced in question,MC,,,7,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.5,Doing Science,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.2,2,DRAG & DROP THE ANSWER Energy is not utilized to form starch. Energy is utilized to convert the matter into starch. Matter in the form of carbon dioxide and the energy Energy in the form of sunlight. in the from sunlight. Note: Use CTRL+D to drag the option via keyboard The chloroplast is responsible for all of the following except:,None,MC,,,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.2,29,DRAG & DROP THE ANSWER Energy is not utilized to form starch. Energy is utilized to convert the matter into starch. Matter in the form of carbon dioxide and the energy Energy in the form of sunlight. in the from sunlight. Note: Use CTRL+D to drag the option via keyboard The chloroplast is responsible for all of the following except:,None,MC,"A) change can either be characterized as a physical change or a chemical change. During a physical change, a, B) generating glucose, C) strengthening the cell wall, D) thylakoid replication 30 Classify the characteristics of the cell wall and the cell membrane. DRAG & DROP THE ANSWER found in all cells except animal cells maintains the shape of the cell found in all living cells maintains a constant environment in the protoplasm Cell Wall Cell Membrane",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.2,31,"substance undergoes a change that does not affect its chemical composition. But during a chemical change, one or more new substances are formed. A student does an activity in his science lab. He takes a porcelain dish and adds 25 grams of crystalized sugar into it. He then places the dish over a gauze burner and heats the sugar uniformly. He makes a table to note the properties of sugar before and after heating. Before heating After heating color white dark brown texture crystals lumps solubility in water soluble insoluble Which of these statements does not support that fact that a chemical reaction has taken place?",Diagram/image referenced in question,MC,"A) root is an organ of a plant. It is made up of different tissues, and each tissue is made up of a group of cells. Potatoes, B) The new substance cannot be changed back to its original form., C) The substance changed from a solid to a liquid., D) The substance changed its color and texture.",,7,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G7.2,32,"are tubers that are a part of the root system. Potatoes or tubers are one type of root tissue. What is the purpose of the cells in the potato? (In a living organism, cells, tissues, organs and systems are all related.)",None,MC,"A) Potato cells perform photosynthesis., B) Potato cells store food for the plant., C) Potato cells transport water to the leaf., D) Potato cells grow the flower for the plant. Proteins are made up of amino acids that are linked together. Different proteins have different sequences of amino",,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.2,33,"Proteins are made up of amino acids that are linked together. Different proteins have different sequences of amino acids. The figure shows how a muscle protein is formed in the body of an animal. Based on the diagram, what can be concluded about proteins in the body of an animal?",Diagram/image referenced in question,MC,"A) The formation of proteins in the body does not require amino acids., B) The protein in food is directly used to make proteins required by the body., C) The amino acids obtained from food are rearranged to build proteins in the body., D) The amino acid sequence is identical both in the proteins present in food and in the body. Answer the following questions after reading this passage. The Spinach and Carrot Plant Experiment Plants utilize light energy to make food by the process of photosynthesis. The food made by the plant is used to perform life functions and to grow. A student performed an experiment to study the growth of carrot and spinach plants under different colored lights. Table 1 lists the procedure followed. Table 1 1. Take a potted spinach and a carrot plant, each of a height of 5 cm. 2. Place both the pots together under a red bulb. 3. Keep the bulb lighted for 8 hours daily. 4. Provide 50 ml. of water to both the pots daily in the morning and in the evening. 5. Repeat steps 1, 2, and 3 with green, orange, blue, and violet bulbs. 6. Study the growth of plants for a duration of 30 days. Table 2 shows the height of each plant recorded on the 30th day. Table 2 What question is the experiment most likely designed to answer?",,7,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Pattern recognition implicitly involved but not explicitly required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
