Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.16,11,The diagram below represents a cross-section of a portion of Earth's interior. The arrows in the diagram represent a heat-transfer process that moves tectonic plates across Earth's surface. Cross-section of Earth's Interior Which Earth layer contains convection currents that are believed to be responsible for the movement of Earth's tectonic plates?,Diagram/image referenced in question,MC,"A) crust, B) mantle, C) outer core, D) inner core The Queen Charlotte Fault marks a boundary between the Pacific Plate and the North American Plate. The two plates",B,7,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,12,"The Queen Charlotte Fault marks a boundary between the Pacific Plate and the North American Plate. The two plates slide past each other along this fault, which lies off the west coast of British Columbia, Canada. A magnitude 8.1 earthquake occurred along this fault in 1949, forming a crack in Earth's crust over 500 kilometers long. What type of boundary is at the Queen Charlotte Fault?",None,MC,"A) scientist is studying a cross-section diagram of a mountain range that formed where two continental plates collided., B) Divergent boundary, C) Transform boundary, D) Subduction zone",C,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Meets,Does Not Meet,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.16,13,"The diagram shows folded rock layers, increased crustal thickness, and a fault line. Which explanation correctly identifies the type of plate boundary and resulting geological features shown in this diagram?",Diagram/image referenced in question,MC,"A) scientist examining rock samples collects the following specimens from an exposed cliff face:, B) A transform boundary where plates slide past each other horizontally, creating fault lines without volcanic activity, C) A convergent boundary where oceanic crust subducts beneath continental crust, forming deep-sea trenches and volcanic arcs, D) A convergent boundary where continental plates collide, creating folded mountain ranges and increased crustal thickness",D,7,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,14,"1. A dark-colored rock with visible layers containing plant fragments and compressed mud 2. A light-colored rock composed primarily of calcium carbonate with visible shell fragments 3. A rock that appears to have once been sedimentary but shows signs of crystallization due to extreme heat and pressure 4. A uniform, non-layered rock with interlocking crystals of varying sizes, with no visible fossils Which classification correctly identifies each of these rock samples?",None,MC,"A) coastal county is studying natural hazard maps from the Federal Emergency Management Agency to improve their, B) 1: Sedimentary, 2: Sedimentary, 3: Metamorphic, 4: Igneous, C) 1: Metamorphic, 2: Igneous, 3: Sedimentary, 4: Metamorphic, D) 1: Sedimentary, 2: Metamorphic, 3: Igneous, 4: Sedimentary",B,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.16,15,"emergency response procedures. They have collected maps showing the distribution of different hazards including hurricanes, floods, winter storms, and wildfires across their region over the past 25 years. Which approach to analyzing these maps would be most useful for developing an effective emergency response plan?",Diagram/image referenced in question,MC,"A) student is studying a simple organic molecule that contains only carbon and hydrogen atoms. They discover that for, B) Both methane and ammonia molecules contain the same number of hydrogen atoms, C) The methane molecules contain 40 hydrogen atoms while the ammonia molecules contain 30 hydrogen atoms, D) The total number of hydrogen atoms depends on the temperature of the mixture",,7,,3,Real-world scenario with visual component provides some context for reasoning.,4,Engages investigation practices with data analysis.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.16,17,"every 1 carbon atom in the molecule, there are 2 hydrogen atoms. If the total number of atoms in this molecule is 9, which of the following correctly represents its chemical formula?",None,MC,"A) student made the following statement about carbon dioxide (CO₂): ""Carbon dioxide is an elementary substance, B) C H (butene) 4 8, C) C H (propyne) 3 4, D) C H (propene) 3 6",,7,,2,Some context provided but limited scenario complexity.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,18,"because it contains carbon and oxygen, which are both elements found on the periodic table."" Which explanation best describes why the student's understanding is incorrect?",Diagram/image referenced in question,MC,"A) company is developing construction materials made from recycled polyethylene plastic to replace traditional, B) Carbon dioxide is a mixture of carbon and oxygen, not an elementary substance or a compound., C) Carbon dioxide is an elementary substance, but only because it exists naturally in the atmosphere., D) Carbon dioxide can be classified as both an elementary substance and a compound depending on its physical state.",,7,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Engages investigation practices with data analysis.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.16,19,concrete in outdoor walkways. Which explanation best describes how this recycled plastic material would most likely impact the environment compared to concrete?,None,MC,"A) student is conducting an experiment with two sealed containers of equal volume containing the same gas. Container, B) The recycled polyethylene would release more carbon dioxide during manufacturing than concrete production., C) The recycled polyethylene would be more environmentally persistent, remaining in ecosystems longer if improperly disposed., D) The recycled polyethylene would deplete natural sand resources more rapidly than concrete production.",B,7,,2,Some context provided but limited scenario complexity.,2,Some prediction required but in straightforward context.,3,Requires understanding relationships between science concepts.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,20,1 is heated to 25°C and Container 2 is heated to 75°C. The student observes the motion of gas particles using a digital simulation. Which statement best explains the differences in particle behavior between the two containers?,None,MC,"A) student places a sealed plastic container filled with hot soup in the refrigerator. After some time, they notice that the, B) The gas particles in Container 2 collide less frequently with the container walls because they have more space to move around., C) The gas particles in Container 2 have greater average kinetic energy, causing them to move at higher average speeds than the particles in Container 1., D) The gas particles in Container 2 have the same average speed as those in Container 1, but they travel in more direct paths.",B,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.16,21,"clear plastic lid becomes cloudy and tiny water droplets form on its inner surface. Which explanation BEST describes why this happens, in terms of particle behavior and energy transfer?",None,MC,"A) student fills two identical rubber balloons with the same amount of helium gas. The student places one balloon in a, B) The water vapor particles above the soup lose thermal energy to the cold lid, slow down their motion, and pack together to form droplets, C) The plastic lid releases water particles when cooled, which collect on its inner surface, D) The soup particles move through the plastic lid due to the temperature difference and collect on the inner surface",B,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,22,"refrigerator at 4°C and keeps the other balloon at room temperature (25°C) for 30 minutes. When comparing the size of both balloons immediately after taking the cold balloon out of the refrigerator, what would the student most likely observe and why?",None,MC,"A) The cold balloon would be smaller because its particles have less energy and collide less frequently with the balloon walls, reducing internal pressure B C D",A,7,,2,Some context provided but limited scenario complexity.,2,Some prediction required but in straightforward context.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,23,"balloon walls, reducing internal pressure B C D A B C D",None,MC,,,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,24,A B C D A B C D,None,MC,,,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,25,A B C D A B C D,None,MC,,,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,26,A B C D A B C D,None,MC,,,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,27,A B C D A B C D,None,MC,,,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,28,A B C D A B C D,None,MC,,,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,29,A B C D A B C D,None,MC,,,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.16,30,A B C D A B C D,None,MC,,,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
