Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.15,2,,None,MC,"B) Sodium chloride cannot be classified because it is a natural substance found in the earth, C) Both NaCl and Br₂ are elementary substances because they occur naturally, D) NaCl is a compound but Br is an elementary substance, despite having two atoms bonded together",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.15,2,,None,MC,"A) scientist is studying the development of synthetic fabrics like polyester, which replaced natural fabrics like cotton in",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.15,19,"many clothing items. Based on this information, which explanation best describes why synthetic fabrics have changed how people take care of their clothes?",None,MC,"A) student has two identical glass jars sealed with lids. One jar contains water vapor at 100°C, while the other contains, B) Synthetic fabrics need to be hand-washed only, making them less practical for daily use., C) Synthetic fabrics resist wrinkles and dry quickly, making laundry tasks more convenient., D) Synthetic fabrics fade faster than natural fabrics, requiring more frequent replacement.",C,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,CCC implicitly present but not engaged for reasoning.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.15,20,"liquid water at 100°C. Even though both are at the same temperature, they are in different states. Which statement BEST explains this difference?",None,MC,"A) The vapor particles move faster than the liquid particles, which is why they can float around in the jar., B) The liquid particles have stronger attractive forces, causing them to have more kinetic energy than the vapor particles., C) The vapor particles are larger than the liquid particles, allowing them to break free from each other., D) The water particles in both jars have the same average kinetic energy, but the vapor particles have enough energy to overcome the attractive forces between particles. On a hot summer day, a glass of cold water is left on a table. Small water droplets start forming on the outside of the",D,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.15,21,"energy to overcome the attractive forces between particles. On a hot summer day, a glass of cold water is left on a table. Small water droplets start forming on the outside of the glass. Which statement best explains why these water droplets appear, in terms of particle behavior?",Diagram/image referenced in question,MC,"A) student has two identical sealed metal cans, each containing the same amount of air. The student places one can in, B) Water particles in the air slow down when they touch the cold glass surface and pack together to form droplets, C) Water particles from the table surface rise up and stick to the glass due to increased particle motion, D) Water particles in the air speed up when they hit the cold glass and bounce off to form droplets",B,7,,2,Visual provided but limited scenario context. Somewhat guided.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.15,22,"an ice bath at 0°C and the other in hot water at 80°C for several minutes. If the student then tries to squeeze both cans with equal force, which of the following BEST explains what they would observe?",None,MC,"A) The cold can would be easier to squeeze because its particles gain energy from the ice bath and collide less frequently with the walls, B) Both cans would be equally difficult to squeeze because the amount of air inside hasn't changed, C) The hot can would be easier to squeeze because its particles spread out more in the container, creating more empty space., D) The hot can would be harder to squeeze because its particles move faster and collide more frequently with the walls During a cooking experiment, Sam made these observations:",D,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.15,23,"the walls During a cooking experiment, Sam made these observations: 1. When he added baking soda to vinegar to make a cake, bubbles formed and the mixture fizzing stopped after a while 2. When he dissolved sugar in hot tea, the sugar disappeared but the tea became sweeter Which statement correctly explains these observations?",None,MC,"A) The first is a chemical change and the second is a physical change, because the bubbles indicate a new substance formed while the sugar can be recovered by evaporating the tea, B) Both are chemical changes because in both cases the original substances cannot be seen anymore, C) Both are physical changes because bubbles and dissolving are just changes in appearance, D) The first is a physical change and the second is a chemical change, because fizzing is just movement of particles while sugar molecules are broken down in hot tea Marcus conducted an experiment where he mixed baking soda with lemon juice in a balloon-covered bottle. He",A,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.15,24,particles while sugar molecules are broken down in hot tea Marcus conducted an experiment where he mixed baking soda with lemon juice in a balloon-covered bottle. He recorded these observations: The balloon slowly inflated The mixture made a fizzing sound The temperature of the bottle became slightly warm The amount of baking soda at the bottom decreased Which explanation best demonstrates scientific reasoning about whether a chemical reaction occurred in this experiment?,None,MC,"A) No chemical reaction occurred because the balloon inflation was just trapped air, and the fizzing sound was from the bubbles formed when liquids mix together, B) A chemical reaction occurred because the interaction produced a gas (inflating the balloon), released energy (warming), made a new sound (fizzing), and consumed the original substance (baking soda), C) No chemical reaction occurred because the baking soda just dissolved in the lemon juice, similar to how sugar disappears in water, D) A chemical reaction occurred because whenever an acid like lemon juice touches any powder, it always creates a gas Sarah noticed some changes in a copper penny after several experiments. Which observation indicates that a chemical",B,7,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G7.15,25,creates a gas Sarah noticed some changes in a copper penny after several experiments. Which observation indicates that a chemical reaction occurred with the penny?,None,MC,"A) 3 molecules, B) 4 molecules, C) 6 molecules, D) 12 molecules If photosynthesis takes in the sun’s energy to make its own food, which of the following statements is correct?",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.15,28,"If photosynthesis takes in the sun’s energy to make its own food, which of the following statements is correct?",Diagram/image referenced in question,MC,"A) Photosynthesis is an example of an exothermic reaction, B) Photosynthesis is an example of a physical reaction, C) Photosynthesis is an example of an endothermic reaction, D) Photosynthesis releases energy in the form of heat rather than storing it In a grassland ecosystem, a population of mice primarily feeds on grass seeds. The mice are hunted by snakes, which",A,7,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.15,29,"In a grassland ecosystem, a population of mice primarily feeds on grass seeds. The mice are hunted by snakes, which are then eaten by hawks. During a severe drought year, most of the grass plants died, leading to changes in the ecosystem. Which statement best explains how this would affect the flow of matter in this ecosystem?",None,MC,"A) The flow of matter would increase from primary consumers to secondary consumers as mice search more actively for remaining seeds., B) The flow of matter would decrease from producers to primary consumers, affecting all subsequent consumers in the chain., C) The flow of matter would remain unchanged because secondary and tertiary consumers can find alternative food sources., D) The flow of matter would increase from secondary consumers to tertiary consumers as more snakes are eaten by hawks. Sarah was making rock candy by dissolving sugar in warm water in a glass jar. She started with 100 grams of water and",B,7,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.15,30,"eaten by hawks. Sarah was making rock candy by dissolving sugar in warm water in a glass jar. She started with 100 grams of water and added 200 grams of sugar. After stirring for several minutes, she noticed sugar crystals forming at the bottom of the jar. When she weighed the solution above the crystals, it weighed only 250 grams. What best explains why the solution weighed less than the total starting mass of water and sugar?",None,MC,"A) Some of the sugar molecules were broken down into smaller, lighter molecules during stirring, B) The dissolved sugar made the water molecules lighter, decreasing the solution's total mass, C) The warm water expanded and became less dense, making the solution weigh less, D) The sugar crystals at the bottom captured some of the dissolved sugar from the solution, reducing its mass",D,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
