Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.2,20,"The table describes some of the characteristics of each phase of matter. Solid Liquid Gas Shape Rigid, fixed shape Not rigid, not fixed Not rigid, not fixed Movement Vibrating Free to move Move at great speeds Attraction between Particles Volume at Room Temperature Fixed volume Fixed volume Do not have fixed volume What information most accurately completes the table?",Diagram/image referenced in question,MC,"A) Moderate, very weak, strong, B) Strong, weak to none, moderate, C) None, moderate, strong, D) Strong, moderate, very weak Which of the following birds is accelerating?",,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.2,21,Which of the following birds is accelerating?,None,MC,"A) an eagle that is perched motionless on its nest, B) a falcon that is diving straight downward at a steady speed, C) a cardinal that is flying up into the sky with increasing speed, D) a hawk gliding smoothly at a constant speed. The next two questions are based on the following passage. Balanced and Unbalanced Forces At any point in time, there are usually multiple forces that are simultaneously acting on an object. When the forces that are acting on an object are equally strong but opposite in direction, the forces balance each other out. However, when the force that is acting on an object from one side or direction is stronger than the force from the other side or direction, the forces are said to be unbalanced. Unbalanced forces are what cause change. Think of the balance of forces like a game of tug of war. If one side pulls harder than the other, the rope will pull in the direction of the stronger team. If the teams are equally balanced in strength, the rope will hold still between the two teams. Balanced and unbalanced forces impact the rate and the direction of the motion of objects. Balanced forces are forces that are equal in strength. Therefore, they do not cause an object's motion to change. If an object is moving when it is subjected to balanced forces, it will continue moving in the same direction at the same pace. On the other hand, if the object is motionless when it is subjected to balanced forces, it will remain still. Balanced forces are equal to and opposite of one another. They have a net force of zero. Net force is the combination of all of the forces that are acting on an object. Again, this means that balanced forces are even and cancel each other out. Unlike balanced forces, unbalanced forces bring change to the motion of an object. If an object is in motion, unbalanced forces will change the speed or direction of its travel. If the object is at rest, they will make the motionless object begin to move. The net force for an unbalanced force is never zero. For example, if there are 6 newtons (N) of force being applied to the right side of an object and 3 N being applied from the left, the net force of the unbalanced forces is 3 N from the right. 6 N right + (-3 N) right = 3 N right Unbalanced forces can impact an object in motion in several different ways. They can make the object speed up, slow down, or change directions. If the net force is applied in the same direction in which the object is moving, the object will speed up. This is because the forces are working together as they push or pull in the same direction. The net force of forces that are working together is equal to the sum of the two forces. If the net force is applied in the opposite direction of the way the object is moving, the object will slow down or stop. The two forces are considered to be opposite forces when they push or pull in different directions. The net force of opposite forces is the difference of the two forces. The resultant is the final amount of force that is applied to an object. If there is an object with balanced forces on it what will happen to that object?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.2,22,"The next two questions are based on the following passage. Balanced and Unbalanced Forces At any point in time, there are usually multiple forces that are simultaneously acting on an object. When the forces that are acting on an object are equally strong but opposite in direction, the forces balance each other out. However, when the force that is acting on an object from one side or direction is stronger than the force from the other side or direction, the forces are said to be unbalanced. Unbalanced forces are what cause change. Think of the balance of forces like a game of tug of war. If one side pulls harder than the other, the rope will pull in the direction of the stronger team. If the teams are equally balanced in strength, the rope will hold still between the two teams. Balanced and unbalanced forces impact the rate and the direction of the motion of objects. Balanced forces are forces that are equal in strength. Therefore, they do not cause an object's motion to change. If an object is moving when it is subjected to balanced forces, it will continue moving in the same direction at the same pace. On the other hand, if the object is motionless when it is subjected to balanced forces, it will remain still. Balanced forces are equal to and opposite of one another. They have a net force of zero. Net force is the combination of all of the forces that are acting on an object. Again, this means that balanced forces are even and cancel each other out. Unlike balanced forces, unbalanced forces bring change to the motion of an object. If an object is in motion, unbalanced forces will change the speed or direction of its travel. If the object is at rest, they will make the motionless object begin to move. The net force for an unbalanced force is never zero. For example, if there are 6 newtons (N) of force being applied to the right side of an object and 3 N being applied from the left, the net force of the unbalanced forces is 3 N from the right. 6 N right + (-3 N) right = 3 N right Unbalanced forces can impact an object in motion in several different ways. They can make the object speed up, slow down, or change directions. If the net force is applied in the same direction in which the object is moving, the object will speed up. This is because the forces are working together as they push or pull in the same direction. The net force of forces that are working together is equal to the sum of the two forces. If the net force is applied in the opposite direction of the way the object is moving, the object will slow down or stop. The two forces are considered to be opposite forces when they push or pull in different directions. The net force of opposite forces is the difference of the two forces. The resultant is the final amount of force that is applied to an object. If there is an object with balanced forces on it what will happen to that object?",None,MC,"A) It will spin., B) It will stay still., C) It will accelerate., D) It will translate (slide) left or right. Which explanation best describes the difference between compounds and elements?",,6,,2,Some context provided but limited scenario complexity.,2,Some prediction required but in straightforward context.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.2,23,Which explanation best describes the difference between compounds and elements?,None,MC,"A) student reads that the kinetic energy of the molecules of a substance is the measure of the motion of the molecules. When a substance is heated, the molecules move faster and have high kinetic energy. The flow chart shows the molecular arrangement of water molecules at different temperatures. 24 Five 100 mL beakers contain water in different states and and temperature. Arrange the beakers in the increasing order, so that the topmost in the list has the LEASTamount of kinetic energy the water contains and the bottommost has the HIGHEST amount. Beaker 1 Beaker 3 Beaker 5 Beaker 4 Beaker 2 25 The number of protons in an atom is known as its atomic number. Atoms that share the same atomic number are classified as the same chemical element. Below is a model representing an atom of the chemical element lithium. What is lithium's atomic number? 26 Look at the image below. Mark the position of the Moon during a solar and lunar eclipse. Position of Moon 1 2 3 4 During Solar eclipse During Lunar eclipse 27 The model shows the orbit of Earth around the Sun. The force that keeps Earth orbiting the Sun is . If a scale model of the Solar System used a bicycle wheel as the size for Uranus, a tennis ball for Mars, and a softball, B) Compounds are two or more elements chemically combined, and elements are individual atoms of the same type., C) Compounds and elements are each created by different types of atoms based on physical properties of the atoms., D) Compounds are made from the same type of atom repeating in a long chain of physically joined elements, and elements are single molecules. Answer the following questions after reading this passage. Particle Motion",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.2,28,"When a substance is heated, the molecules move faster and have high kinetic energy. The flow chart shows the molecular arrangement of water molecules at different temperatures. 24 Five 100 mL beakers contain water in different states and and temperature. Arrange the beakers in the increasing order, so that the topmost in the list has the LEASTamount of kinetic energy the water contains and the bottommost has the HIGHEST amount. Beaker 1 Beaker 3 Beaker 5 Beaker 4 Beaker 2 25 The number of protons in an atom is known as its atomic number. Atoms that share the same atomic number are classified as the same chemical element. Below is a model representing an atom of the chemical element lithium. What is lithium's atomic number? 26 Look at the image below. Mark the position of the Moon during a solar and lunar eclipse. Position of Moon 1 2 3 4 During Solar eclipse During Lunar eclipse 27 The model shows the orbit of Earth around the Sun. The force that keeps Earth orbiting the Sun is . If a scale model of the Solar System used a bicycle wheel as the size for Uranus, a tennis ball for Mars, and a softball for Venus and a softball for Earth, what would be used to represent the planet Mercury?",Diagram/image referenced in question,MC,"A) student reads about the water cycle on the internet. The water cycle involves the exchange and transportation of heat energy derived from the Sun to heat and evaporate the water from oceans, rivers, and lakes in the form of vapor. When the water vapor rises to a region of lower temperature, it loses heat energy and condenses into liquid water droplets. These water droplets then fall back on Earth's surface, as precipitation. The seeping of water underground is known as infiltration. Water changes many forms during this cycle, as shown. The student uses the information to make a working model of the water cycle. The model includes a plastic shoe box which holds a mountain made of clay and some water. There are ice cubes on top and a lamp for heat. 29 Complete the table of the water cycle. DRAG & DROP THE ANSWER water converts into droplets water falls on the surface water converts into vapor water infiltrates under the ground Note: Use CTRL+D to drag the option via keyboard Which of these processes in the cycle involves the transportation of heat energy?, B) A baseball, C) A bowling ball, D) A soccer ball Answer the following questions after reading this passage. Water Cycle",,6,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Engages investigation practices with data analysis.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.2,30,"The water cycle involves the exchange and transportation of heat energy derived from the Sun to heat and evaporate the water from oceans, rivers, and lakes in the form of vapor. When the water vapor rises to a region of lower temperature, it loses heat energy and condenses into liquid water droplets. These water droplets then fall back on Earth's surface, as precipitation. The seeping of water underground is known as infiltration. Water changes many forms during this cycle, as shown. The student uses the information to make a working model of the water cycle. The model includes a plastic shoe box which holds a mountain made of clay and some water. There are ice cubes on top and a lamp for heat. 29 Complete the table of the water cycle. DRAG & DROP THE ANSWER water converts into droplets water falls on the surface water converts into vapor water infiltrates under the ground Note: Use CTRL+D to drag the option via keyboard Which of these processes in the cycle involves the transportation of heat energy?",Diagram/image referenced in question,MC,"A) condensation to precipitation, B) evaporation to condensation, C) surface runoff to accumulation, D) precipitation to surface runoff The picture shows a bicycle rider hitting a rock on the ground. What best describes the collision?",,6,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.2,31,The picture shows a bicycle rider hitting a rock on the ground. What best describes the collision?,Diagram/image referenced in question,MC,"A) student creates a model of a cart using cardboard and other craft materials. He places a doll in the cart and pushes, B) The force exerted on the rock by the bicycle is equal to the force exerted on the bicycle by the rock., C) The force of the bicycle will accelerate it enough to push the rock into the ground as the bicycle goes over it., D) The force of the bicycle will cause it to bounce off the rock in a lateral direction until more momentum is applied.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.2,32,"it hard from behind. He observes that when the cart hits a wall, the doll falls forward with great speed. He then places a seat belt around the doll and pushes the cart again with the same force. He observes that the doll does not fall forward when the cart hits the wall again. How did the seat belt help in keeping the doll safe at the point of collision?",None,MC,"A) source region is that region of the Earth's surface where large masses of air have a uniform temperature and water vapor content. There are three main categories of source regions: 1) Arctic; air masses occurring over arctic regions which are cold 2) Polar; air masses occurring away from the poles which are cold 3) Tropical; air masses occurring in the tropics which are hot Air masses are represented by 'c' for continental and 'm' for maritime, and the source regions are represented by 'A' for arctic, 'P' for polar. And 'T' for tropical. Each source region can also be either continental or maritime. To show this, category letters are usually combined. So, there are a total of six types of air masses: maritime arctic (mA), maritime polar (mP), maritime tropical (mT), continental arctic (cA), continental polar (cP), continental tropical (cT). Continental air mass in antarctic region is termed as continental antarctic and represented as cAA. The image shows different source regions on Earth: What kind of weather can be expected in the polar region of North America during winter?, B) The belt reduces the force that is applied on the doll at the point of impact, hence keeping it in place., C) The belt applies a larger force on the doll when the stroller collides hence preventing it from falling forward., D) When the doll tends to fall forward on impact, it applies a force on the belt which in turn appllies an equal and opposite force. 33 The model uses a globe and a flashlight to represent the Earth and the Sun. It shows the uneven heating of Earth by the Sun. The further away from the equator that a location resides, the less sunlight that location receives. The model indicates this by marking the equator at 0∘ and the North Pole at 90∘N and the South Pole at 90∘S. The table lists three latitudes for the Northern Hemisphere. Use the model to match the correct average temperature for each latitude. Latitude Average Temperature (∘F) 65 °N 45 °N 25 °N DRAG & DROP THE ANSWER 59.9 F 69.8 F 82.4 F 34 The weather map below shows the location of air masses near two regions, region A and region B, and the fronts formed by them. A front is used to describe the boundary between warm and cold air masses. A warm front is a warm air mass that comes into a region with an existing cold air mass. This can cause fog, increased rainfall and even thunderstorms as the warm air rises above the cold air. A cold front is a cold air mass that enters the region occupied by a warm air mass. Similar weather conditions persist, however when cold air comes in to the warm air mass, the reaction happens faster as the cold air forces the warm air up. This can lead to more violent weather conditions such as quick drops in temperature, heavy rain and winds. In region A, a warm and moist air mass slides over a cold air mass. In region B, a cold air mass pushes the warm air mass to rise. Match the weather conditions in response to the air masses near region A and B. A B DRAG & DROP THE ANSWER Cold air mass would push the warm air mass upward producing thunderstorms. Warm air would condense to form clouds followed by gentle rain. Answer the following questions after reading this passage. Air Masses Air mass is defined as the volume of air which can be either hot or cold and moist or dry depending on its water vapor content. Air masses control the weather of a region. The two main categories of air masses are continental and maritime. An air mass found over land is called continental and one found over water is called maritime. Air over continents are dry and air over oceans are moist (or wet).",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.2,35,"There are three main categories of source regions: 1) Arctic; air masses occurring over arctic regions which are cold 2) Polar; air masses occurring away from the poles which are cold 3) Tropical; air masses occurring in the tropics which are hot Air masses are represented by 'c' for continental and 'm' for maritime, and the source regions are represented by 'A' for arctic, 'P' for polar. And 'T' for tropical. Each source region can also be either continental or maritime. To show this, category letters are usually combined. So, there are a total of six types of air masses: maritime arctic (mA), maritime polar (mP), maritime tropical (mT), continental arctic (cA), continental polar (cP), continental tropical (cT). Continental air mass in antarctic region is termed as continental antarctic and represented as cAA. The image shows different source regions on Earth: What kind of weather can be expected in the polar region of North America during winter?",Diagram/image referenced in question,MC,"A) Hot and dry, B) Hot and moist, C) Cold and moist, D) Cold and dry The mountain ranges found in Argentina in South America and Ghana in Africa have the same age and rock strata. The",,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,2,Pattern recognition implicitly involved but not explicitly required.,2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.2,36,The mountain ranges found in Argentina in South America and Ghana in Africa have the same age and rock strata. The shapes of the two continents seem to fit into each other like two puzzle pieces when lined up next to one another. What can be concluded from this evidence?,None,MC,"A) that the two continents have coastlines with similar climates, B) that the mountain ranges on the two continents have the same elevation, C) that the mountain ranges on the two continents were formed at the same time, D) that the two continents were once connected but their plates later drifted apart Answer the following questions after reading this passage. The Forces That Change Earth's Surface Earth's surface keeps changing due to various forces, including wind, water, ice, volcanic activity, and earthquakes. These forces can be categorized into two types based on the speed at which they change the Earth's surface: fast change and slow change. Fast changes occur immediately, like during an earthquake where the movement of the Earth's plates suddenly alters the surface. Volcanic eruptions are another example of fast change, as they can rapidly transform the landscape by producing thick layers of rock on the land. On the other hand, slow changes take place over an extended period. The formation of mountains is an example of a slow change, often resulting from the gradual collision of tectonic plates over millions of years. Wind is another force that can create slow changes. Through a process called sandblasting, wind blows sand against rocks, eroding and shaping them into unusual formations over time. In summary, Earth's surface is constantly being reshaped by a combination of fast and slow processes. Volcanoes and earthquakes represent fast changes, while plate movements and wind erosion exemplify slow changes that occur over lengthy timescales. 37 Label these images based on the processes that caused them. DRAG & DROP THE ANSWER Volcanoes Plate movement Wind Answer Key of Alpha Standardized Science G6.2 1. A, C 2a. Tech Enhanced Item 2b. C 3. C 4. A 5. C 6. C 7. D 8. B 9. Tech Enhanced Item 10. D 11. D 12. a. one-half 13. Tech Enhanced Item 14. A 15. B, D 16. B 17. Tech Enhanced Item 18. B 19. C 20. D 21. C 22. B 23. B 24. Tech Enhanced Item 25. 1. 3 26. Tech Enhanced Item 27. 1. gravity 28. A 29. Tech Enhanced Item 30. B 31. B 32. D 33. Tech Enhanced Item 34. Tech Enhanced Item 35. D 36. D 37. Tech Enhanced Item",,6,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,2,DCI present but used at surface level — identification rather than reasoning.,2,Structure-function relationship implicitly present.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
