Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.3,13,"equator. They have many large formations called corals. Corals may look like rocks or plants, but they are actually structures made up of living animals and can grow over time. Corals provide shelter for fish, crabs, eels, and many other organisms. These coral reef organisms are prey for larger animals, such as sea turtles, sharks, and dolphins. Most of these organisms need tropical coral reefs in order to survive and reproduce. Which one of the following statements about tropical coral reefs is correct?",None,MC,"A) student is making a model to show the relative positions of the Earth, Sun and Moon during a solar eclipse. Which, B) Toy car 2, C) Toy car 3, D) Toy car 4 15 Imagine that all the toy cars were pushed with the same force. List them in increasing order of distance traveled by each toy. Put the toy car that traveled the least distance at the top of the list. Toy car 2 Toy car 1 Toy car 3 Toy car 4",,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.3,16,model below shows the correct positions? A B C D The position of Earth with respect to the Sun is shown in the diagram.,Diagram/image referenced in question,MC,,,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,17,model below shows the correct positions? A B C D The position of Earth with respect to the Sun is shown in the diagram. During which position of Earth in its orbit would the southern hemisphere get the maximum amount of sunlight?,Diagram/image referenced in question,MC,"A) Position W, B) Position X, C) Position Y, D) Position Z The picture shows a model of an atom.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,18,"The picture shows a model of an atom. Using the periodic table, determine the identity of the element.",Diagram/image referenced in question,MC,"A) Beryllium, B) Boron, C) Fluorine, D) Helium The image shows two positions of Earth as it revolves around the Sun in an orbit.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,19,"The image shows two positions of Earth as it revolves around the Sun in an orbit. During June, the northern hemisphere experiences summer and the southern hemisphere experiences winter. During December the northern hemisphere experiences winter and the southern hemisphere experiences summer. Why do the two hemispheres experience opposite seasons at the same time?",Diagram/image referenced in question,MC,"A) The Sun shines brighter during the summer and less bright during winters. Therefore, the Earth gets warmer during the summer months., B) The equator receives more sunlight than the northern and southern poles of Earth., C) Earth comes closer to the Sun during June and goes farther from the Sun during winters., D) The tilt of the axis causes the two hemispheres to receive different amounts of sunlight at different times of the year. Luke plans to investigate how wind force affects the motion of his bike.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,20,"the year. Luke plans to investigate how wind force affects the motion of his bike. Luke started out by accelerating his bike forward until he found an area with wind blowing into him. At that point where wind is blowing into him, if Luke is pedaling with a constant force of 3 Newtons, how would the wind with a force of 3 Newtons affect him?",None,MC,"A) Luke would be pushed backward., B) Luke would continue to move forward at a constant speed., C) Luke would be stopped by the wind force., D) Luke would be pushed forward at a faster pace. Select all the compounds from the list below:",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,21,Select all the compounds from the list below:,Diagram/image referenced in question,MC,"A) Lithium bromide (LiBr), B) Phosphorus tribromide (PBr )",,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,3,,None,MC,C) Chlorine (Cl ),,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,2,,None,MC,D) Krypton (Kr) E Sodium iodide (NaI) F Neon (Ne) Make the best conclusions about what season you would expect it to be in the picture below. Select all answers that,,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,22,E Sodium iodide (NaI) F Neon (Ne) Make the best conclusions about what season you would expect it to be in the picture below. Select all answers that apply.,Diagram/image referenced in question,MC,"A) It is summertime in the northern hemisphere., B) It is summertime in the southern hemisphere., C) It is wintertime in the northern hemisphere., D) It is wintertime in the southern hemisphere. E It is not wintertime or summertime in either hemisphere. The image shows the model of the solar system.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,23,E It is not wintertime or summertime in either hemisphere. The image shows the model of the solar system. Which of the following statements is not supported by the image above?,Diagram/image referenced in question,MC,"A) student performs an activity to test a car's ability to withstand collisions. He places a boiled egg inside a toy car and, B) Earth is at the center of the solar system., C) Objects within the solar system orbit the Sun., D) The asteroid belt is between the orbits of Mars and Jupiter.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.3,24,"fixes it with a rubber band, as shown. The bumper is made out of soft rubber. He pushes the car towards a wooden block and observes that the egg cracks as the car hits the block. What change in the design of the car would reduce force produced as a result of the impact on the egg?",Diagram/image referenced in question,MC,"A) lunar phase in which the Moon becomes smaller, but is around three-fourths of a full Moon DRAG & DROP THE ANSWER Occurs between New Moon and First Quarter Occurs between the Third Quarter and the New Moon Occurs between First Quarter and the Full Moon Occurs between Full Moon and Third Quarter 26 Look at the chart that shows some information about the distance of planets from the Sun compared to an American football field 100 yards long. Approximate Distance from the Sun (in yards) Planet Mercury 0.9 Venus 1.7 Earth 2.3 Mars 3.4 Based on the information in the chart, match the planet with its approximate relative distance in yards on a football field. Mercury Venus Earth Mars DRAG & DROP THE ANSWER 3.4 yards 0.9 yards 2.3 yards 1.7 yards Which of the following is made up of more than one atom, contains only one type of substance, and can be broken, B) increasing the size of the car, C) increasing the length of the bumper, D) placing the seat closer to the bumper 25 The diagram shows the various lunar phases that occur in a month. When the Moon appears to be getting larger it is called a waxing gibbous (or waxing Moon), and when it appears to be getting smaller it is called a waning gibbous (or waning Moon). When three-quarters of the Moon are visible it is known as a gibbous Moon and when one-quarter of the Moon is visible it is called a crescent. Based on the given information and the image, match each statement with the correct option.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,27,"around three-fourths of a full Moon DRAG & DROP THE ANSWER Occurs between New Moon and First Quarter Occurs between the Third Quarter and the New Moon Occurs between First Quarter and the Full Moon Occurs between Full Moon and Third Quarter 26 Look at the chart that shows some information about the distance of planets from the Sun compared to an American football field 100 yards long. Approximate Distance from the Sun (in yards) Planet Mercury 0.9 Venus 1.7 Earth 2.3 Mars 3.4 Based on the information in the chart, match the planet with its approximate relative distance in yards on a football field. Mercury Venus Earth Mars DRAG & DROP THE ANSWER 3.4 yards 0.9 yards 2.3 yards 1.7 yards Which of the following is made up of more than one atom, contains only one type of substance, and can be broken down into simpler substances through chemical reactions?",Diagram/image referenced in question,MC,"A) student prepared a model to show how the temperature, kinetic energy, and particle interaction of water changes, B) Molecule, C) Element, D) Mixture",,6,,3,Real-world scenario with visual component provides some context for reasoning.,4,Engages investigation practices with data analysis.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G6.3,28,when thermal energy is added or removed. What can be correctly inferred from the model?,Diagram/image referenced in question,MC,"A) When water absorbs thermal energy, the particles gain kinetic energy and move apart., B) When water releases thermal energy, the temperature of the particles increases and they move apart from each other., C) When water absorbs thermal energy, the particles release kinetic energy and move closer to each other., D) When water releases thermal energy, particle motion decreases and the temperature of the water increases. 29 The pressure of a gas depends in part on the average kinetic energy of its particles. This average kinetic energy is directly related to the gas's temperature. The higher a gas's temperature, the higher the average kinetic energy of its particles. If two gases have the same temperature, their particles have the same average kinetic energy. The statement below is about a gas in a closed, rigid container. Choose the correct options to complete the statement: If the temperature of the gas increases, the average kinetic energy of its particles a . So, the gas will have b gas pressure. a b decreases a higher increases a lower stays the same the same Bill wants to develop a model that shows how matter changes state.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,30,"29 The pressure of a gas depends in part on the average kinetic energy of its particles. This average kinetic energy is directly related to the gas's temperature. The higher a gas's temperature, the higher the average kinetic energy of its particles. If two gases have the same temperature, their particles have the same average kinetic energy. The statement below is about a gas in a closed, rigid container. Choose the correct options to complete the statement: If the temperature of the gas increases, the average kinetic energy of its particles a . So, the gas will have b gas pressure. a b decreases a higher increases a lower stays the same the same Bill wants to develop a model that shows how matter changes state. Which scenario would best model this physical change?",Diagram/image referenced in question,MC,"A) student reads about the water cycle on the internet. The water cycle involves the exchange and transportation of heat energy derived from the Sun to heat and evaporate the water from oceans, rivers, and lakes in the form of vapor. When the water vapor rises to a region of lower temperature, it loses heat energy and condenses into liquid water droplets. These water droplets then fall back on Earth's surface, as precipitation. The seeping of water underground is known as infiltration. Water changes many forms during this cycle, as shown. The student uses the information to make a working model of the water cycle. The model includes a closed plastic shoe box which holds a mountain made of clay and some water. There are cooling packs on top and a lamp for heat. Why were the cooling packs used in the model?, B) Dissolving sugar into water, C) Heating butter in the microwave, D) Breaking a mirror into small pieces Answer the following questions after reading this passage. Water Cycle",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,31,"The water cycle involves the exchange and transportation of heat energy derived from the Sun to heat and evaporate the water from oceans, rivers, and lakes in the form of vapor. When the water vapor rises to a region of lower temperature, it loses heat energy and condenses into liquid water droplets. These water droplets then fall back on Earth's surface, as precipitation. The seeping of water underground is known as infiltration. Water changes many forms during this cycle, as shown. The student uses the information to make a working model of the water cycle. The model includes a closed plastic shoe box which holds a mountain made of clay and some water. There are cooling packs on top and a lamp for heat. Why were the cooling packs used in the model?",Diagram/image referenced in question,MC,"A) The cooling packs cause the water in the box to evaporate., B) The cooling packs reduce the temperature of the lid of the box, simulating cold air., C) The cooling packs are used to show how surface runoff takes place., D) The cooling packs simulate the snowflakes needed for precipitation to happen. If two bicycles collide, based on Newton’s Third Law, why do they each stop or slow down?",,6,,3,Real-world context with visual information. Some reasoning required.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.3,32,"If two bicycles collide, based on Newton’s Third Law, why do they each stop or slow down?",None,MC,"A) student reads that the interaction of air masses causes changes in weather. When cold air interacts with hot air, it, B) because they are each experiencing different laws of motion that apply individually or to both, C) because the riders have jumped off each of the bicycles so the respective masses are decreased, D) because they are each receiving an equivalent force contrary to the directions of their motions Answer the following questions after reading this passage. Air Masses Air mass is defined as the volume of air which can be either hot or cold and moist or dry depending on its water vapor content. Air masses control the weather of a region. The two main categories of air masses are continental and maritime. An air mass found over land is called continental and one found over water is called maritime. Air over continents are dry and air over oceans are moist (or wet).",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,33,replaces the hot air and shifts the hot air upwards and leads to the formation of a cold front. In which of these cases will there be a formation of cold front?,None,MC,"A) mT replaces cA, B) mT replaces cP, C) cP replaces mT, D) cP replaces cA 34 An example of a smaller object orbiting around a planet is a . An example of an object within a solar system orbiting around the Sun is b . a b the Moon orbiting around Earth the Moon orbiting around Earth Earth being held in orbit around the Sun Earth being held in orbit around the Sun Examine the picture below.",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.3,35,34 An example of a smaller object orbiting around a planet is a . An example of an object within a solar system orbiting around the Sun is b . a b the Moon orbiting around Earth the Moon orbiting around Earth Earth being held in orbit around the Sun Earth being held in orbit around the Sun Examine the picture below. Predict the type of interaction that is shown in the picture above between a bee and a flower.,Diagram/image referenced in question,MC,"A) student makes a model of the water cycle for a class project as shown. The four major systems of Earth and various processes are also shown in his model. While sunlight is the driving force of the water cycle, the greatest force propelling the water cycle is gravity. Gravity is the force of attraction between two objects. The gravity exerted by Earth’s pulls things down, toward its center. Which statement, based on the model the student made, is true?, B) predatory: the bee is a predator which consumes the flower, C) parasitic: the bee is a parasite, harming the flower when it takes the flower's pollen, D) mutually beneficial: the bee receives pollen and the flower gets help with its reproduction Answer the following questions after reading this passage. Model of the water cycle",,6,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires prediction based on understanding — applies practice in context.,3,Requires understanding relationships between science concepts.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G6.3,36,"in his model. While sunlight is the driving force of the water cycle, the greatest force propelling the water cycle is gravity. Gravity is the force of attraction between two objects. The gravity exerted by Earth’s pulls things down, toward its center. Which statement, based on the model the student made, is true?",Diagram/image referenced in question,MC,"A) satellite is traveling through space at a constant speed and direction. There are numerous meteoroids around it., B) Water is in gaseous form during transpiration, and it takes place between the biosphere and atmosphere., C) Water is in solid or liquid form during condensation, and it takes place between the hydrosphere and biosphere., D) Water is in liquid form during evaporation, and it takes place between the hydrosphere and atmosphere.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
