Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.6,11,Which diagram above represent(s) ELEMENTS?,Diagram/image referenced in question,MC,"A) Diagram 1, B) Diagram 2 C, D) Diagram 4 E Diagram 5 Use the following diagram of an ocean food web to answer the question.",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,12,"E Diagram 5 Use the following diagram of an ocean food web to answer the question. Which organisms in this food web provide energy to all the other organisms, either directly or indirectly?",Diagram/image referenced in question,MC,"A) Elephant seals B, C) Small plants, D) Cod An undistributed squirrel population grows until its carrying capacity is reached. Which of the graphs below best",,6,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.6,13,An undistributed squirrel population grows until its carrying capacity is reached. Which of the graphs below best represents this squirrel population? A B C D Which of the following could possibly increase the total amount of energy the sparrow population receives within the,Diagram/image referenced in question,MC,,,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.6,14,represents this squirrel population? A B C D Which of the following could possibly increase the total amount of energy the sparrow population receives within the food chain?,None,MC,"A) a decrease in the number of hawks, B) an increase in the number of crickets, C) an increase in the number of rabbits, D) a decrease in trees and grasses The Yew tree naturally grows in the Himalayas. Its bark contains a compound called Taxol, which is used to fight",,6,,3,Real-world context with meaningful setup. Requires some application.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.6,15,"The Yew tree naturally grows in the Himalayas. Its bark contains a compound called Taxol, which is used to fight cancer. Because of the importance of Taxol in their bark, Himalayan Yews have been taken in huge numbers and are now almost extinct. This limits the number of Yews that can be used for future cancer-fighting medicine. This is an example of",None,MC,"A) Habitat destruction, B) Over harvesting, C) Invasive species, D) None of the above The Sun strikes the Earth the most at the Equator and the least at the poles. This causes warm air to ______ from the",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,16,The Sun strikes the Earth the most at the Equator and the least at the poles. This causes warm air to ______ from the equator and cold air to _______ at the poles.,None,MC,"A) stay, leave, B) leave, stay, C) rise, sink, D) sink, rise",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,17,The fronts shown on the map above are best described as:,Diagram/image referenced in question,MC,"A) boundaries between different air masses., B) boundaries between different wind belts., C) areas experiencing clear skies with light winds., D) areas experiencing extremely warm air temperatures. Water that collects on the outside of a cold glass of liquid is an example of",,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,18,Water that collects on the outside of a cold glass of liquid is an example of,None,MC,"A) sublimation, B) evaporation, C) collection, D) condensation Which of the following best describes the role of gravity in the formation of stars?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,19,Which of the following best describes the role of gravity in the formation of stars?,None,MC,"A) Gravity converts solid matter into gases and light energy., B) Gravity pushes rocks and dust particles outward from a dense center., C) Gravity cools gases and liquids until they become one solid mass., D) Gravity causes gases and dust particles to condense into spheres. For an object to remain at rest, which of the following must be true?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,20,"For an object to remain at rest, which of the following must be true?",None,MC,"A) There is no friction., B) The forces on it are balanced., C) Gravity does not act on it., D) The object has no mass. When a substance is heated, its molecules move _______ and spread _______.",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,21,"When a substance is heated, its molecules move _______ and spread _______.",None,MC,"A) faster, closer, B) slower, further, C) faster, further, D) slower, closer The four diagrams below model the results of mixing atoms of different substances. Each atom is represented by a",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,22,The four diagrams below model the results of mixing atoms of different substances. Each atom is represented by a different symbol. Which diagram correctly models a chemical change? A B C D Which level has the most energy available to it?,Diagram/image referenced in question,MC,,,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,23,different symbol. Which diagram correctly models a chemical change? A B C D Which level has the most energy available to it?,Diagram/image referenced in question,MC,"A) 1, B) 2, C) 3, D) 4 Red-billed oxpeckers are birds. They eat parasites that bite and bother impalas. The impala gets rid of annoying",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,24,"Red-billed oxpeckers are birds. They eat parasites that bite and bother impalas. The impala gets rid of annoying parasites, and the red-billed oxpeckers get a meal. The relationship between the red-billed oxpecker and the impala is an example of",None,MC,"A) mutualism, B) commensalism, C) parasitism, D) predator / prey",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,25,,None,MC,"A) stopped reproducing, B) run out of food and migrated to a different pond, C) reached carrying capacity, D) mutated into a different species Which picture shows the positions of Earth, Sun and Moon during a New Moon?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,26,"Which picture shows the positions of Earth, Sun and Moon during a New Moon? (S = Sun, M = Moon, E = Earth) A B C Which of the following statements best describes how the four planets closest to the Sun are different from the next",Diagram/image referenced in question,MC,,,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Pattern recognition implicitly involved but not explicitly required.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,27,"(S = Sun, M = Moon, E = Earth) A B C Which of the following statements best describes how the four planets closest to the Sun are different from the next four planets in our solar system?",None,MC,"A) The four closest planets have longer revolutions., B) The four closest planets have more moons., C) The four closest planets have greater diameters., D) The four closest planets are more dense. The drawings below show some trilobite and crinoid fossils.",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,28,The drawings below show some trilobite and crinoid fossils. Which statement is the most reasonable conclusion when fossils of these two types of organisms are found in the same layers of rock?,Diagram/image referenced in question,MC,"A) Crinoids were prey for trilobites., B) Crinoids were ancestors of trilobites., C) Crinoids and trilobites had similar behaviors. D Sedimentary rocks can be made of particles from which of the following?",,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.6,29,D Sedimentary rocks can be made of particles from which of the following? A,None,MC,"B) metamorphic rock, C) igneous rock, D) all of these Which of the following is most responsible for seafloor spreading?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,30,Which of the following is most responsible for seafloor spreading?,None,MC,"A) Rotation of the Earth's axis, B) A divergent plate boundary, C) The process of subduction. D Which process is represented by Letter B?",,6,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,31,D Which process is represented by Letter B?,None,MC,"A) Runoff, B) Condensation, C) Evaporation, D) Transpiration Which of the following is the correct symbol for a stationary front?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Partially Meets,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,32,Which of the following is the correct symbol for a stationary front? A B C,None,MC,"D) None of the above If a cool surface current flows along a coastline, what effect might it have on the climate in that area?",,6,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,33,"If a cool surface current flows along a coastline, what effect might it have on the climate in that area? A",None,MC,"B) It will bring drier air and cause many droughts., C) It will have no long term effect on climate in that area., D) It will bring cooler temperatures in the summer and colder temperatures in the winters. Answer the questions 34 to 36. Which runner won the race?",,6,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,34,Answer the questions 34 to 36. Which runner won the race?,None,MC,"A) Bob, B) Albert, C) Charlie At what distance did Bob overtake Charlie?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,35,At what distance did Bob overtake Charlie?,None,MC,"A) 50 meters, B) 100 meters, C) 0.25 km, D) 25 meters Which runner took a break and for how long?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.6,36,Which runner took a break and for how long?,None,MC,"A) Albert - 8 seconds, B) Charlie - 5 seconds C, D) Charlie - 4 seconds Answer Key of Alpha Standardized Science G6.6 1. A 2. C 3. B 4. C 5. D 6. B, C 7. B 8. D 9. B 10. B 11. E 12. C 13. C 14. B 15. B 16. C 17. A 18. D 19. D 20. B 21. C 22. C 23. A 24. A 25. C 26. C 27. D 28. D 29. D 30. B 31. D 32. B 33. D 34. B 35. A 36. B",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
