Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.11,8,"developing offspring Carlos has two identical pet hamsters from the same litter that he received as babies. After six months, he noticed that one hamster is significantly larger than the other. The hamsters live in separate cages in different rooms of his house. Which observation would best explain the difference in the hamsters' size?",None,MC,"A) The smaller hamster has brown fur while the larger hamster has grey fur., B) The larger hamster's cage is kept in a warmer room where Carlos's family spends more time watching TV., C) The larger hamster receives more food each day, while the smaller hamster's food bowl is often half-full., D) Carlos bought both hamsters from a pet store that specializes in dwarf hamsters. Two identical twin sunflower seeds from the same sunflower head were planted in different conditions. Seed A was",C,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.11,9,"Two identical twin sunflower seeds from the same sunflower head were planted in different conditions. Seed A was planted in a sunny garden with rich soil and regular watering. Seed B was planted in a pot kept indoors with basic potting soil and minimal water. After three months, the plant from Seed A grew to be 6 feet tall with a large flower head, while the plant from Seed B was only 2 feet tall with a smaller flower head. Which conclusion is best supported by this evidence?",None,MC,"A) The genes of Seed B must have mutated due to poor growing conditions, resulting in a smaller plant, B) The environmental differences in sunlight, soil quality, and water affected how the identical genes were expressed in each plant, C) Seed A and Seed B couldn't have been identical twins since they produced such different-sized plants, D) Only the genetic makeup of the seeds determined their growth, but Seed B had defective genes Apple farmers use a technique called grafting to produce new apple trees. In grafting, a branch is cut off an existing",B,6,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.11,10,"Apple farmers use a technique called grafting to produce new apple trees. In grafting, a branch is cut off an existing apple tree, and attached to the root of another tree. The new trees are genetically identical to the parent tree. What type of reproduction is this?",None,MC,"A) student is studying reproduction in sea stars. They observed that when a sea star loses an arm, it can regenerate the, B) Fertilization, C) Sexual, D) Asexual",D,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Meets,Does Not Meet,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.11,11,"lost arm. Sometimes, the broken arm can even grow into a complete new sea star. However, when two sea stars release their eggs and sperm into the water to reproduce, the baby sea stars show differences in their arm length, color patterns, and body size. Which explanation BEST describes why the baby sea stars produced from eggs and sperm show more variations than a sea star that grew from a broken arm?",None,MC,"A) scientist studies reproduction in a species of pea plant where flower color is determined by a single gene. The, B) The baby sea stars choose which traits they want to have from either parent to look different from each other., C) The baby sea stars change their appearance to match the ocean environment where they were born., D) The broken arm skips important stages of development, while the baby sea stars go through all stages and adds variation.",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.11,12,"scientist crosses two pea plants that both have purple flowers. Using a Punnett square, the scientist predicts the possible genotypes and phenotypes of the offspring. After completing the cross, the scientist counts 24 offspring plants. Of these offspring plants, 18 had purple flowers and 6 had white flowers. Which statement best explains this observation and demonstrates understanding of inheritance patterns?",None,MC,"A) desert region experiences an unusual event where a large lake forms temporarily after heavy rains. Over the next, B) Both parent plants must be heterozygous (Pp), allowing different allele combinations in gametes during reproduction, where purple (P) is dominant over white (p), C) One parent plant must be heterozygous (Pp) and one must be homozygous dominant (PP), where purple (P) is dominant over white (p), D) One parent plant must have two different alleles (P and p) and the other parent must have only one type of allele (p)",B,6,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.11,13,"few weeks, the following changes are observed: The lake's water level gradually decreases The air feels more humid than usual Small clouds appear in the afternoons Light showers occur occasionally The lake eventually disappears Which explanation BEST describes how the sun's energy and gravity interact to cause these changes in the desert environment?",None,MC,"A) weather researcher is studying air masses in two different regions using meteorological maps:, B) The lake water turns into clouds due to the sun's heat, gravity causes water vapor to rise, clouds release rain due to evaporation, and water moves underground due to the sun's warmth, C) The sun heats the lake water causing evaporation, rising warm air leads to cloud formation through condensation, gravity brings the water down as rain, and remaining water seeps into the ground due to gravity, D) The sun's heat causes clouds to form directly from the lake, water vapor falls as rain due to cooling, gravity pulls water up into clouds, and underground water flows due to the sun's energy",C,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Does Not Meet,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.11,14,Region 1: A map shows an air mass with temperatures between 0°C and 5°C. The specific humidity measurements indicate levels of 8-10 g/kg of water vapor. The color-coded temperature scale shows this as a moderately warm air mass relative to surrounding areas. Region 2: A map shows an air mass with temperatures between 15°C and 20°C. The specific humidity measurements indicate levels of 12-14 g/kg of water vapor. The color-coded temperature scale shows this as a significantly warmer air mass compared to surrounding areas. Which statement best explains how these two air masses would likely interact if they were to meet?,Diagram/image referenced in question,MC,"A) student watches a local weather forecast that shows the following:, B) Air masses with lower humidity levels always dominate interactions because dry air is denser than moist air., C) The specific humidity measurements are the only factor needed to predict air mass interactions, regardless of temperature differences., D) The warmer air mass would likely rise above the cooler air mass, and the difference in humidity would influence the potential for precipitation where these air masses meet.",D,6,,2,Visual provided but limited scenario context. Somewhat guided.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,Requires connecting science ideas with data in meaningful application.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G6.11,15,,None,MC,"A) When two air masses meet, the air pressure increases and causes dry weather to remain., B) The warm air mass pushes the cold air downward, warming the surface and producing storms., C) The cold air mass slides under the warm, moist air, forcing it upward, which forms storm clouds and leads to rain., D) The warm, moist air cools on its own at night, leading to storms and cloudy weather the next day. Three inland locations in the Northern Hemisphere experience different temperature patterns:",C,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.11,16,Three inland locations in the Northern Hemisphere experience different temperature patterns: Location X has an average temperature of 27°C with minimal seasonal variation Location Y has temperatures ranging from 8°C in winter to 22°C in summer Location Z has temperatures ranging from -5°C in winter to 18°C in summer These locations are all at similar elevations. Which statement best explains these different temperature patterns?,None,MC,"A) Location Z is likely near the equator, Location Y in mid-latitudes, and Location X in polar region, B) Location X is likely influenced by ocean currents, while Y and Z are influenced by mountain ranges, C) Location Y is likely near the equator, Location X in mid-latitudes, and Location Z in polar region, D) Location X is likely near the equator, while Y and Z are at progressively higher latitudes Two coastal cities, Atlantic City and Pacific City, are located at the same latitude on opposite coasts of a large",D,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.11,17,"Two coastal cities, Atlantic City and Pacific City, are located at the same latitude on opposite coasts of a large continent. Atlantic City is situated along a coast where warm ocean currents flow from the tropics northward, while Pacific City is located on a coastline where cold ocean currents flow from polar regions southward. Which statement best explains how these geographical features would affect the seasonal temperature and precipitation patterns in these cities?",Diagram/image referenced in question,MC,"A) Atlantic City would experience more extreme temperature variations than Pacific City because warm currents create more atmospheric instability., B) Pacific City would experience more extreme temperature variations than Atlantic City because cold currents allow faster movement of air masses., C) Atlantic City would experience higher rainfall and more moderate winter temperatures than Pacific City because warm currents provide more moisture and heat to coastal areas., D) Both cities would experience similar temperature and rainfall patterns because they receive the same amount of solar radiation at the same latitude. Two regions, Region X and Region Y, have shown different rates of CO₂ emissions over the past century. Records show",A,6,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.5,Doing Science,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.11,18,"amount of solar radiation at the same latitude. Two regions, Region X and Region Y, have shown different rates of CO₂ emissions over the past century. Records show that Region X, which relies heavily on fossil fuels for its energy needs, has experienced a CO₂ emission increase of 200%, while Region Y, which has diversified its energy sources, has shown a CO₂ emission increase of 100%. Which of the following BEST explains why Region X shows a greater increase in emissions?",Diagram/image referenced in question,MC,"A) The higher population growth in Region X has led to increased energy demands, resulting in greater fossil fuel consumption and CO₂ emissions compared to Region Y., B) The industrial development in Region X has focused on energy-intensive industries, leading to a continuous increase in fossil fuel consumption and CO₂ emissions over time., C) The higher energy consumption per capita in Region X amplifies the effect of population growth on fossil fuel usage, resulting in greater CO₂ emissions compared to Region Y., D) Region Y's investment in renewable energy sources has reduced its dependency on fossil fuels, resulting in a slower rate of CO₂ emissions increase compared to Region X. Scientists have collected the following data about atmospheric composition and emissions over the last 100 years:",D,6,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.11,19,slower rate of CO₂ emissions increase compared to Region X. Scientists have collected the following data about atmospheric composition and emissions over the last 100 years: CO₂ concentration increased from 300 ppm to 400 ppm Methane emissions increased by 150% Global average temperature increased by 1.2°C Industrial emissions of greenhouse gases increased by 400% Which statement best explains why reducing carbon dioxide emissions NOW would not immediately solve the global temperature rise problem?,None,MC,A) CO already released remains in the atmosphere for decades while new emissions continue to add more,,6,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Grade-appropriate content but routine application.,2,Pattern recognition implicitly involved but not explicitly required.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.11,2,daily,None,MC,"B) Water vapor is a more significant greenhouse gas than carbon dioxide in terms of total warming effect, C) The warming effect of other greenhouse gases like methane and F-gases would continue despite CO",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.11,2,reductions,None,MC,"A) coastal community is planning to develop a new tourist resort adjacent to a 5-acre coral reef area. Recent studies, D) Global temperature changes affect different regions in different ways, with some experiencing warming and others cooling",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.11,20,have shown that this reef supports over 200 marine species and generates approximately $2 million annually through diving tourism. The community has experienced declining fish populations in nearby waters over the past decade due to pollution and habitat degradation. Which solution would be most effective in minimizing the environmental impact if the resort development proceeds?,Diagram/image referenced in question,MC,"A) Install artificial reef structures throughout the resort area that can support 25 coral species but require regular maintenance and chemical treatments, B) Build a concrete seawall that channels boat traffic away from the natural reef but increases coastal erosion and alters natural water flow patterns, C) Create a protected marine sanctuary of equal size in another location within the community's waters before beginning construction, with strict regulations on fishing and tourism activities, D) Plant decorative non-native palm trees along the shoreline of the new resort development to provide shade and enhance aesthetics for tourists Michael is working on a project to keep ice cream frozen during summer picnics. He creates different container",C,6,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires constructing explanations or engaging in argumentation.,3,Requires understanding relationships between science concepts.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.75,High Guided Integration,Meets,Meets,Meets,Meets,Needs Improvement,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.11,21,"and enhance aesthetics for tourists Michael is working on a project to keep ice cream frozen during summer picnics. He creates different container designs and tests them by placing ice cream at -10°C in each container. The outside temperature is 35°C. After 3 hours, he measures the temperature of the ice cream in each container to determine which design is most effective at minimizing heat transfer. Which test results would show the most successful container design?",None,MC,"A) student wants to design an effective cooler to keep ice cream frozen during a summer picnic. They experimented, B) Container 2: Ice cream temperature increased to 5°C, C) Container 3: Ice cream temperature increased to -5°C, D) Container 4: Ice cream temperature increased to 10°C",C,6,,2,Some context provided but limited scenario complexity.,4,Engages investigation practices with data analysis.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.11,22,"with three cooler designs: Cooler 1: Unwrapped container Cooler 2: Container wrapped with paper towel Cooler 3: Container wrapped with aluminum foil Each cooler was filled with ice cream at -10°C and left outside on a 30°C day. After 4 hours, they found that Cooler 3 was the most effective in keeping the ice cream frozen. Which statement BEST explains why Cooler 3 was most effective at slowing down thermal energy transfer?",None,MC,"A) student is investigating energy transfer in different substances. They have two identical glass containers with equal, B) The aluminum foil lowered the temperature of the surrounding air, creating a cooler environment around the container, C) The aluminum foil absorbed thermal energy from the surroundings and stored it away from the ice cream, D) The aluminum foil generated a cooling effect when exposed to sunlight, helping maintain the low temperature",,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.11,23,"volumes. One contains water at room temperature and the other contains cooking oil at room temperature. If the same amount of heat energy is added to both containers for the same duration, which combination of statements correctly explains what happens at the particle level? 1. The particles in the oil will move faster on average than the particles in the water after heating 2. The particles in both liquids will show increased average kinetic energy 3. The average kinetic energy of particles is directly related to the observed temperature of each liquid 4. If the particles in both liquids were moving at the same average speed, their different masses would result in different kinetic energies",None,MC,"A) student places a toy car at the top of a ramp and lets it go. As the car rolls down, it speeds up. At the bottom, it hits a, B) Only statements 2 and 3 are correct, C) Only statements 1, 2, and 3 are correct, D) All statements are correct",D,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.11,24,sponge wall and stops. Which explanation BEST describes the energy transformations that occurred as the car moved and then stopped?,None,MC,"A) The car lost all its energy because it stopped moving., B) Gravitational potential energy transformed into kinetic energy as the car rolled down, and that kinetic energy was then transferred to the sponge as thermal and sound energy., C) The car created new energy as it sped up, which disappeared when it hit the sponge., D) Chemical energy powered the car; as it moved, it was converted to electrical energy. When the car hit the sponge wall, that electrical energy was transformed to light energy. Sarah was riding her skateboard down a smooth sidewalk. As she approached a patch of small pebbles, she noticed",B,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.11,25,"sponge wall, that electrical energy was transformed to light energy. Sarah was riding her skateboard down a smooth sidewalk. As she approached a patch of small pebbles, she noticed her skateboard moving slower and eventually coming to a stop after rolling over the pebbles. Later, when she touched the pebbles, she noticed they felt slightly warm. Which observation best supports the claim that energy was transferred from Sarah's moving skateboard?",None,MC,"A) The pebbles felt warm after the skateboard rolled over them., B) The skateboard was moving in a straight line before hitting the pebbles., C) Some pebbles moved slightly from their original position., D) Sarah maintained her balance throughout the ride. Answer Key of Alpha Standardized Science G6.11 1. A 2. B 3. C 4. D 5. C 6. D 7. B 8. C 9. B 10. D 11. A 12. B 13. C 14. D 15. C 16. D 17. C 18. D 19. A 20. C 21. C 22. A 23. D 24. B 25. A",A,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
