Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.12,11,"When an egg and sperm form an embryo, the offspring that is formed will have genetic traits that are ______________ .",None,MC,"A) passed on from two parents, B) inherited from only one parent, C) created by the environment, D) learned from siblings Genetic crosses involving a particular type of flower exhibit complete dominance with respect to petal color. Red (R) is",A,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Structure-function relationship implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.12,12,"Genetic crosses involving a particular type of flower exhibit complete dominance with respect to petal color. Red (R) is dominant to white (r). In a cross between two heterozygous red-flowered plants (Rr × Rr), what percentage of offspring would be expected to have white flowers?",None,MC,"A) 0%, B) 25%, C) 50%, D) 75% Which process in the water cycle represents water changing from liquid to gas and moving into the atmosphere?",B,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.12,13,Which process in the water cycle represents water changing from liquid to gas and moving into the atmosphere?,None,MC,"A) condensation, B) precipitation, C) infiltration, D) evaporation Which of the following best describes an area on a meteorological map showing high specific humidity (14 g/kg) and",D,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Partially Meets,Does Not Meet,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.12,14,Which of the following best describes an area on a meteorological map showing high specific humidity (14 g/kg) and moderate temperature (5°C)?,Diagram/image referenced in question,MC,"A) a cold, dry air mass, B) a warm, dry air mass, C) a cold, moist air mass, D) a warm, moist air mass Which air mass would most likely bring warm and humid weather conditions to a region?",C,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.12,15,Which air mass would most likely bring warm and humid weather conditions to a region?,None,MC,"A) An air mass originating from a high-latitude ocean region, B) An air mass originating from a low-latitude ocean region, C) An air mass originating from a high-latitude continental region, D) An air mass originating from a low-latitude continental region Climate differences between cities at different latitudes can best be explained by ________________________ .",A,6,,2,Real-world reference provides some context but limited uncertainty.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G6.12,16,Climate differences between cities at different latitudes can best be explained by ________________________ .,None,MC,"A) variations in the angle at which sunlight strikes Earth's surface, B) differences in distance from large bodies of water, C) changes in wind patterns throughout the year, D) differences in elevation above sea level Which statement best explains how a cold ocean current would affect the climate of a coastal city?",A,6,,2,Real-world reference provides some context but limited uncertainty.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,2,Pattern recognition implicitly involved but not explicitly required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G6.12,17,Which statement best explains how a cold ocean current would affect the climate of a coastal city?,None,MC,"A) It would likely increase precipitation and create unstable atmospheric conditions., B) It would result in less cloud formation and precipitation, often creating foggy conditions., C) It would transfer heat to the region, resulting in warmer temperatures year-round., D) It would accelerate wind patterns, causing more severe storms along the coastline. Scientists used a supercomputer to model interactions in the atmosphere. The table shows the predicted average",B,6,,2,Real-world reference provides some context but limited uncertainty.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G6.12,18,"Scientists used a supercomputer to model interactions in the atmosphere. The table shows the predicted average global temperature of Earth compared to atmospheric carbon dioxide concentration, in parts per million (ppm), based on that model. Carbon Dioxide Concentration (ppm) Average Global Temperature (°F) 290 56.5 310 56.75 340 57.25 360 57.65 Which statement best describes the relationship shown in the data above?",Diagram/image referenced in question,MC,"A) Fossil fuel consumption leads to increased CO2 concentration, which correlates with higher global temperature as shown in the data., B) Global temperature increases shown in the data are too small to be related to the rising CO2 concentrations from human activities., C) The data suggests that natural factors, not CO2 from fossil fuels, are responsible for the temperature variations shown., D) According to the data, global temperature changes occur independently of atmospheric CO2 concentration changes. Which gas makes up the largest percentage of greenhouse gas emissions according to global emissions data?",A,6,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,3,Requires data analysis — expected use of practice but meaningful reasoning.,3,Requires connecting science ideas with data in meaningful application.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.12,19,changes. Which gas makes up the largest percentage of greenhouse gas emissions according to global emissions data?,None,MC,"A) study is done to determine the impact of humans on bird populations in an ecosystem. The graph shows the, B) Carbon dioxide, C) Water vapor, D) Methane",B,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.12,20,percentages of bird species lost due to different types of environmental changes. Which two actions can increase the populations of birds the most?,None,MC,"A) Regulate agricultural chemicals, B) Manage environments harmed by climate change, C) Restore habitats, D) Limit use by humans E Remove invasive organisms Two metal objects, a silver cube at 75°C and a copper sphere at 25°C, are placed in direct contact with each other on",,6,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.12,21,"E Remove invasive organisms Two metal objects, a silver cube at 75°C and a copper sphere at 25°C, are placed in direct contact with each other on an insulated surface. After some time, both objects are at the same temperature. Which describes how heat energy changes in this system?",None,MC,"A) The silver cube cools down as heat energy is transferred to the surrounding air, then the copper sphere warms up as heat from the air is transferred to it., B) The copper sphere transfers heat energy to the silver cube until both reach the same temperature, which will be closer to 75°C than 25°C., C) Both objects exchange equal amounts of heat energy with each other, causing the silver cube to cool slightly and the copper sphere to warm slightly, but each maintains a different final temperature., D) The copper sphere warms up as heat energy from the silver cube is transferred to the copper sphere, until both objects reach the same final temperature between 25°C and 75°C. Two metal containers full of ice are on a table. A waiter wraps one container with layers of cloth. They do not wrap the",D,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Meets,Does Not Meet,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.12,22,both objects reach the same final temperature between 25°C and 75°C. Two metal containers full of ice are on a table. A waiter wraps one container with layers of cloth. They do not wrap the other container. What most likely happens?,Diagram/image referenced in question,MC,"A) Ice melts faster in the wrapped container., B) Ice melts faster in the unwrapped container., C) Ice melts at the same time in both containers., D) Ice melts in the unwrapped container but not in the wrapped container. Which of the following correctly describes the relationship between the states of matter shown in the diagram and",B,6,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires prediction based on understanding — applies practice in context.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.12,23,Which of the following correctly describes the relationship between the states of matter shown in the diagram and their relative kinetic energy?,Diagram/image referenced in question,MC,"A) Diagram II (solid) has the highest kinetic energy because its particles are closer together, while Diagram III (gas) has the lowest kinetic energy because its particles are far apart., B) Diagram I (liquid) has the highest kinetic energy because it contains more particles, while Diagram II (solid) has the lowest kinetic energy despite its organized structure., C) Diagram III (gas) has the highest kinetic energy because its particles move at higher average speeds, while Diagram I (liquid) has greater kinetic energy than Diagram II (solid) due to more particle movement., D) All three diagrams represent matter with equal kinetic energy because kinetic energy is independent of the state of matter. When a roller coaster train reaches the bottom of a steep hill, it slows down as the brakes are applied. What happens",C,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.12,24,"state of matter. When a roller coaster train reaches the bottom of a steep hill, it slows down as the brakes are applied. What happens to the kinetic energy of the train during braking?",None,MC,"A) The kinetic energy is completely destroyed by the brakes, B) The kinetic energy is converted into sound and thermal energy, C) The kinetic energy disappears into the atmosphere without transformation, D) The kinetic energy is stored in the brakes for the next ride When a cyclist pedals a bicycle on a flat road, the primary energy transformation is from ____________ energy to kinetic",B,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.12,25,"When a cyclist pedals a bicycle on a flat road, the primary energy transformation is from ____________ energy to kinetic energy, which is observed as the forward motion of the bicycle.",None,MC,"A) chemical potential, B) gravitational potential, C) sound, D) thermal Answer Key of Alpha Standardized Science G6.12 1. B 2. C 3. A 4. D 5. A 6. B 7. A 8. C 9. D 10. A 11. A 12. B 13. D 14. C 15. B 16. A 17. B 18. A 19. B 20. C, D 21. D 22. B 23. C 24. B 25. A",A,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
