Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.10,11,"a single marigold plant (self-pollination), all the new plants looked exactly like the parent plant with orange flowers. However, when she collected seeds from orange marigold flowers that were pollinated by red marigold flowers (cross- pollination), she got plants with different colored flowers - some orange, some red, and some in between. Which explanation best describes why the flowers from cross-pollination showed more variety in their appearance?",None,MC,"A) scientist studies reproduction in a species of butterfly where wing pattern is controlled by a single gene. The allele, B) The new plants adapted to their environment by changing their flower colors to survive better., C) The parent plants decided to produce different colored flowers to make the garden more colorful., D) The new plants copied traits randomly from other flowers growing nearby in the garden.",,6,,3,Real-world context with meaningful setup. Requires some application.,4,Engages investigation practices with data analysis.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.10,12,"for spotted wings (S) is dominant over the allele for plain wings (s). Two butterflies mate and have 12 offspring. 8 of these offspring have spotted wings, while 4 have plain wings. Which of the following BEST describes the most likely genotypes of the parent butterflies?",None,MC,"A) small coastal town experiences the following weather pattern on a hot summer day:, B) One parent is Ss and the other is ss, C) Both parents are Ss, D) Both parents are SS",C,6,,2,Some context provided but limited scenario complexity.,2,Some prediction required but in straightforward context.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.10,13,Early morning: Clear skies Afternoon: Clouds form over the ocean Evening: Rain falls on the town Night: Water flows down from nearby hills into streams Which sequence of processes BEST explains how the sun's energy and gravity work together to create this weather pattern?,None,MC,"A) meteorologist observed two weather situations in different cities:, B) The sun creates clouds by condensation, ocean water evaporates into the clouds, gravity causes precipitation from the clouds, and the sun's heat moves water downhill, C) Ocean water condenses due to the sun's heat, clouds form through evaporation, gravity and heat combine to create rain, and runoff occurs due to wind, D) The sun heats ocean water causing evaporation, warm air rises and forms clouds through condensation, gravity pulls rain down as precipitation, and gravity moves water downhill as runoff",D,6,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.10,14,"Situation 1: In City A, a cold, dry air mass from the north moved slowly towards a warm, moist air mass from the south. The two air masses gradually mixed, leading to light rain showers. Situation 2: In City B, a warm, moist air mass rapidly collided with a cold air mass. Strong winds were blowing at different heights in the atmosphere. This resulted in severe thunderstorms. Which statement best explains why the weather conditions were more severe in City B?",None,MC,"A) meteorologist is studying weather patterns in two different regions during summer:, B) The presence of warm and cold air masses alone was enough to cause severe weather conditions, regardless of their movement patterns, C) The slow mixing of air masses always creates milder weather conditions because it gives the atmosphere time to adjust, D) Strong winds are the only factor that determines the severity of weather conditions, regardless of how air masses interact",,6,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.10,15,Region X experiences consistent temperatures around 35°C (95°F) and has calm winds averaging 3 meters per second for weeks Region Y experiences varying temperatures between 28-32°C (82-90°F) and has moderate winds averaging 12 meters per second Which statement BEST explains how these conditions would affect the formation of air masses in these regions?,None,MC,"A) Region Y is more likely to form an air mass because higher wind speeds help maintain consistent temperatures needed for air mass formation, B) Region X is more likely to form an air mass because the calm winds allow air to remain stationary long enough to take on the region's characteristics, C) Both regions are equally likely to form air masses because they have similar average temperatures during summer, D) Neither region will form an air mass because summer temperatures are too high for air mass formation Three coastal cities are located at different latitudes in the Western Hemisphere:",B,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.10,16,"Three coastal cities are located at different latitudes in the Western Hemisphere: City A is located at 8°N latitude City B is located at 32°N latitude City C is located at 49°N latitude All three cities experience oceanic influence, but their annual temperature patterns differ significantly. Which sequence correctly orders these cities from the one with the LEAST seasonal temperature variation to the one with the MOST seasonal temperature variation?",None,MC,"A) City C, City B, City A, B) City B, City A, City C, C) City A, City C, City B, D) City A, City B, City C Two coastal cities, Port A and Port B, are located at the same latitude but on opposite sides of a continent. Port A is",D,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,2,Pattern recognition implicitly involved but not explicitly required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.10,17,"Two coastal cities, Port A and Port B, are located at the same latitude but on opposite sides of a continent. Port A is situated where warm ocean currents flow toward the pole, while Port B is situated where cold ocean currents flow toward the equator. Which of the following statements best explains how these ocean currents would affect the local climate patterns of these ports?",None,MC,"A) scientist is studying the relationship between transportation and global temperatures. She collected data about the, B) Port A would likely experience milder winters and more rainfall than Port B, because warm ocean currents increase evaporation and carry more moisture to the coast., C) Both ports would experience similar rainfall patterns because they are at the same latitude and receive the same amount of solar energy., D) Port A would experience drier conditions than Port B because warm ocean currents reduce the likelihood of precipitation along the coast.",B,6,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.10,18,number of registered vehicles in different countries between 1990 and 2020. Which statement would best help her investigate how vehicles contribute to rising global temperatures?,None,MC,"A) ""Let's compare the average fuel efficiency of vehicles in 1990 versus 2020 and calculate their total carbon dioxide emissions."", B) ""Let's find out which countries had the most expensive vehicles during this time period."", C) ""Let's determine which color of vehicles was most popular in different countries."", D) ""Let's compare the maximum speed limits in different countries during these years."" In a study of global temperatures and emissions, scientists found that between 1900 and 2000:",A,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.10,19,"In a study of global temperatures and emissions, scientists found that between 1900 and 2000: Global temperatures increased by 0.8°C Carbon dioxide levels increased from 285 to 370 parts per million The burning of fossil fuels increased by 800% Deforestation reduced forest cover by 20% If these trends continue, why would decreasing deforestation alone NOT be enough to stop global temperatures from rising?",None,MC,"A) coastal town named Harbor Bay has a large mangrove forest along its shore. The town council is considering, B) Trees take too long to grow and cannot keep pace with the rate of temperature increase, C) Trees can only absorb a small percentage of the total carbon dioxide being released, while fossil fuel emissions continue to increase at a much faster rate, D) The 20% loss in forest cover has permanently damaged Earth's ability to regulate temperature",C,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Pattern recognition implicitly involved but not explicitly required.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.10,20,"removing part of the mangrove forest to build a new shipping port. Before making their decision, they want to understand how the mangroves benefit the town. Which of the following would be the three most important reasons for the town council to preserve the mangrove forest?",None,MC,"A) The mangrove roots help prevent coastal erosion by holding soil in place and reducing the impact of waves during storms, B) During fishing season, many local fishermen catch fish that live and breed among the mangrove roots, C) The mangroves naturally filter pollutants from water flowing into the ocean, which helps maintain water quality, D) The mangroves provide aesthetic value as people enjoy looking at them as they walk along the shore Sarah is designing an insulated container to keep hot soup warm for her school's winter food drive. She tests four",A,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.10,21,"Sarah is designing an insulated container to keep hot soup warm for her school's winter food drive. She tests four different container designs by filling each with soup at 80°C and measuring the temperature after 2 hours. She wants the soup to stay as warm as possible. Given that the room temperature is 20°C, which of the following test results would indicate the most effective container design?",None,MC,"A) student wants to keep soup hot for lunch. They filled two identical containers with hot soup at 85°C:, B) Container 2: Temperature dropped to 45°C, C) Container 3: Temperature dropped to 65°C, D) Container 4: Temperature dropped to 55°C",C,6,,2,Some context provided but limited scenario complexity.,4,Engages investigation practices with data analysis.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.10,22,Container A was left uncovered Container B was wrapped in an insulating material After 2 hours: The soup in Container A cooled to 45°C The soup in Container B was still at 65°C Which statement best explains why Container B kept the soup warmer?,None,MC,"A) student is conducting an experiment to understand how temperature relates to particle movement. They have two, B) The insulating wrap created a barrier that slowed down heat transfer to the surroundings, C) Container B was made of a material that naturally holds heat longer, D) Container B had a higher starting temperature than Container A",B,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.10,23,"identical metal spoons, but one is filled with hot soup and the other with cold milk. Which combination of statements correctly explains what is happening at the particle level in these spoons? 1. The particles in the spoon with hot soup are moving faster and have more kinetic energy than the particles in the cold spoon. 2. The difference in temperature between the spoons indicates different average kinetic energies of their particles. 3. The particles in both spoons are constantly moving, regardless of their temperature. 4. Since both spoons are made of metal, they will reach the same temperature at the same time.",None,MC,"A) science class investigates how different surfaces affect the motion and energy of a toy car. Each group rolls the car, B) Only statements 2 and 3 are correct, C) Only statements 1, 2, and 3 are correct, D) All statements are correct",C,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.10,24,"down a ramp and measures how far it travels on different surfaces before stopping. All ramps are identical, and the cars are released from the same height. Surface Distance Travelled Type (cm) Smooth Tile 120 Carpet 45 Sandpaper 30 Wooden 100 board The teacher asks students to explain how energy was transferred in each case. Which explanation BEST supports the claim that energy is transferred from the moving car to another form during this experiment?",None,MC,"A) group of students designs two types of bumpers to test how energy is transferred during a collision. They roll a ball, B) The toy car travels farthest on smooth tile because there is more force pushing it forward., C) The toy car transfers kinetic energy to thermal energy due to friction on rough surfaces., D) The toy car moves slower on sandpaper because it has less energy after leaving the ramp.",C,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.10,25,"down a ramp so it hits a toy car, and they observe how far the car moves. Bumper A is made of soft foam. Bumper B is made of hard plastic. Each bumper is tested three times. The data below shows the average distance the toy car moved after the collision. Bumper Average Distance Toy Car Type Moved (cm) Bumper",Diagram/image referenced in question,MC,,,6,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G6.10,12,"down a ramp so it hits a toy car, and they observe how far the car moves. Bumper A is made of soft foam. Bumper B is made of hard plastic. Each bumper is tested three times. The data below shows the average distance the toy car moved after the collision. Bumper Average Distance Toy Car Type Moved (cm) Bumper A Bumper",Diagram/image referenced in question,MC,,,6,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G6.10,27,A Bumper B The students want to explain how energy was transferred during each collision. Which claim is BEST supported by the data in the table?,Diagram/image referenced in question,MC,"A) Bumper B transferred more energy to the toy car because it allowed more of the ball’s kinetic energy to go into moving the car., B) Bumper A made the car go farther because soft materials always store and release more energy., C) Bumper B absorbed the energy from the collision, preventing the toy car from moving farther., D) Bumper A transferred more energy because it compressed and bounced the ball back faster. Answer Key of Alpha Standardized Science G6.10 1. A 2. B 3. B 4. B 5. C 6. D 7. B 8. B 9. C 10. B 11. A 12. C 13. D 14. A 15. B 16. D 17. B 18. A 19. C 20. B, A, C 21. C 22. B 23. C 24. C 25. A",,6,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
