Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.14,11,"The data table below shows the speed (m/s) and kinetic energy (J) of the 80-kg skater from position 0 to position 5. Which table summarizes the relationship between the speed of a skater and the skater’s kinetic energy? A B C D During an investigation involving chemical reactions, a student used appropriate safety equipment and followed all",Diagram/image referenced in question,MC,,,6,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,1,No science practice engaged. Recall/identification only.,3,Requires connecting science ideas with data in meaningful application.,2,Energy/matter concepts implicitly present.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.14,12,"Which table summarizes the relationship between the speed of a skater and the skater’s kinetic energy? A B C D During an investigation involving chemical reactions, a student used appropriate safety equipment and followed all safety procedures. The student placed a small amount of baking soda (NaHCO ) in a test tube and heated the test",Diagram/image referenced in question,MC,,,6,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Engages investigation practices with data analysis.,3,Requires connecting science ideas with data in meaningful application.,2,Energy/matter concepts implicitly present.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.14,3,"safety procedures. The student placed a small amount of baking soda (NaHCO ) in a test tube and heated the test tube carefully over a Bunsen burner. The student observed that the powdered baking soda appeared to move within the test tube. The flame of a burning wood splint was placed into the mouth of the test tube and went out, indicating the presence of carbon dioxide gas (CO ). White deposits were visible on the bottom of the test tube, and water (H O) 2 2 droplets formed on the inside of the test tube. Which observation made by the student is evidence that a chemical reaction occurred as the baking soda was heated?",None,MC,"A) The Bunsen burner was used to heat the baking soda., B) The baking soda in the test tube was exposed to air as it was heated., C) Droplets of water formed inside the test tube as it was heated., D) The temperature of the clamp increased as the test tube was heated. Base your answers to questions 13 and 14 on the information below and on your knowledge of science. Baking Soda–Vinegar Experiment The same student decided to investigate what would happen if baking soda was mixed with vinegar. They wanted to see if a gas was produced and if thermal energy was absorbed or released in the reaction. The student obtained the following materials: • safety goggles • a temperature probe connected to a computer • a plastic cup (400 ml) • white vinegar (25 ml) • baking soda (6 g) • plastic spoon The diagram of the setup is shown below. The student used appropriate safety equipment and followed all safety procedures to perform the steps listed below. 1. Pour 20 ml of vinegar into the plastic cup. 2. Place the temperature probe into the cup. 3. Allow probe to record the temperature of the white vinegar for 10 seconds. 4. Carefully add 6 grams of baking soda to the vinegar in the cup. Stir with a spoon for 30 seconds. 5. Observe and record any changes to the appearance of the baking soda-vinegar mixture. 6. Analyze graph of data from temperature probe. What is the MOST ACCURATE statement about the atoms in this reaction?",,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.14,13,Base your answers to questions 13 and 14 on the information below and on your knowledge of science. Baking Soda–Vinegar Experiment The same student decided to investigate what would happen if baking soda was mixed with vinegar. They wanted to see if a gas was produced and if thermal energy was absorbed or released in the reaction. The student obtained the following materials: • safety goggles • a temperature probe connected to a computer • a plastic cup (400 ml) • white vinegar (25 ml) • baking soda (6 g) • plastic spoon The diagram of the setup is shown below. The student used appropriate safety equipment and followed all safety procedures to perform the steps listed below. 1. Pour 20 ml of vinegar into the plastic cup. 2. Place the temperature probe into the cup. 3. Allow probe to record the temperature of the white vinegar for 10 seconds. 4. Carefully add 6 grams of baking soda to the vinegar in the cup. Stir with a spoon for 30 seconds. 5. Observe and record any changes to the appearance of the baking soda-vinegar mixture. 6. Analyze graph of data from temperature probe. What is the MOST ACCURATE statement about the atoms in this reaction?,Diagram/image referenced in question,MC,"A) Some atoms were destroyed as a result of mixing the baking soda with the vinegar., B) The baking soda molecules broke apart and the atoms formed new substances., C) Atoms in the air combined with atoms in baking soda to form new substances., D) New atoms were created as a result of stirring the baking soda with the vinegar. Based on the results of the investigation, which table includes data that supports the claim that thermal energy was",B,6,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.14,14,"Based on the results of the investigation, which table includes data that supports the claim that thermal energy was absorbed and a gas was produced when baking soda was mixed with vinegar? A B C D The diagram below represents the results of a cross between a pure dominant tall corn plant (TT) and a pure recessive",Diagram/image referenced in question,MC,,,6,,3,Real-world scenario with visual component provides some context for reasoning.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.14,15,absorbed and a gas was produced when baking soda was mixed with vinegar? A B C D The diagram below represents the results of a cross between a pure dominant tall corn plant (TT) and a pure recessive short corn plant (tt). Which result should be expected if 100 offspring are produced?,Diagram/image referenced in question,MC,"A) 75 tall and 25 short, B) 50 tall and 50 short, C) 100 short, D) 100 tall The numbers 1, 2, and 3 in the diagram below represent the different levels of organization in a multicellular",D,6,,3,Real-world scenario with visual component provides some context for reasoning.,4,Engages investigation practices with data analysis.,2,DCI present but used at surface level — identification rather than reasoning.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.14,16,"The numbers 1, 2, and 3 in the diagram below represent the different levels of organization in a multicellular organism. Which chart correctly identifies the levels of organization of 1, 2, and 3? A B C D Which statement best explains why stars look like points of light when observed from Earth?",Diagram/image referenced in question,MC,,,6,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,Grade-appropriate DCI used for reasoning in context.,2,Pattern recognition implicitly involved but not explicitly required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.14,17,"organism. Which chart correctly identifies the levels of organization of 1, 2, and 3? A B C D Which statement best explains why stars look like points of light when observed from Earth?",Diagram/image referenced in question,MC,"A) Stars are much smaller in size compared to Earth., B) Stars have less gravitational attraction than Earth., C) Earth is older than the stars., D) Earth is a great distance away from the stars. What percentage of an offspring’s genetic material is contributed by one parent in sexual reproduction?",D,6,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",3.0,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G6.14,18,What percentage of an offspring’s genetic material is contributed by one parent in sexual reproduction?,None,MC,"A) 25%, B) 50%, C) 75%, D) 100% Moon phases are caused by the",B,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.14,19,Moon phases are caused by the,None,MC,"A) revolution of the Moon around Earth, B) revolution of Earth around the Moon, C) daily rotation of Earth on its axis, D) daily rotation of the Moon on its axis What type of air mass is most likely to form over an ocean near the Equator?",A,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.14,20,What type of air mass is most likely to form over an ocean near the Equator?,None,MC,"A) warm and humid, B) warm and dry, C) cold and humid, D) cold and dry The diagram below represents two forms of electromagnetic energy traveling in a vacuum.",A,6,,1,No phenomenon or scenario. Pure recall/definition question.,3,Requires prediction based on understanding — applies practice in context.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.14,21,The diagram below represents two forms of electromagnetic energy traveling in a vacuum. What difference is shown between infrared light and ultraviolet light?,Diagram/image referenced in question,MC,"A) the speeds at which they travel, B) the material through which they are traveling, C) their wave heights, D) their wavelengths The map below shows a portion of Earth. The dots on the map represent areas of earthquake activity.",D,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.14,22,"The map below shows a portion of Earth. The dots on the map represent areas of earthquake activity. In general, if Earth’s most active volcanic areas were indicated on the same map, where would these volcanic areas be located?",Diagram/image referenced in question,MC,"A) student noticed that there were fewer fish in the stream behind the school this year than last year. Which method, B) mainly in the centers of the continents, C) in the same areas as active earthquakes, D) evenly distributed over Earth’s surface",C,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.14,23,would BEST determine if poor water quality caused this decrease in the fish population?,None,MC,"A) Distribute an opinion survey about the stream to all students in the school., B) Observe the fish in the classroom aquarium and the fish in the stream for ten weeks., C) Produce a video encouraging students to help conserve the fish population in the stream., D) Collect and test the stream water and compare the results to last year’s data. The data table below shows some atmospheric data at different heights above Earth’s surface for Paducah, Kentucky,",D,6,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.14,24,"The data table below shows some atmospheric data at different heights above Earth’s surface for Paducah, Kentucky, on June 2, 1990. The general relationship represented by the data is that as height above Earth’s surface increases,",Diagram/image referenced in question,MC,"A) both air pressure and air temperature decrease, B) both air pressure and air temperature increase, C) air pressure decreases, and air temperature increases, D) air pressure increases, and air temperature decreases The diagram below represents materials and processes that form three rock types.",A,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.14,25,The diagram below represents materials and processes that form three rock types. Two processes that change metamorphic rock to igneous rock are:,Diagram/image referenced in question,MC,"A) uplift and erosion, B) heat and pressure, C) melting and solidification, D) burial and cementation The diagram below represents a partial food web.",C,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,CCC implicitly present but not engaged for reasoning.,1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.14,26,The diagram below represents a partial food web. Which of the following is a herbivore?,Diagram/image referenced in question,MC,"A) robin, B) rabbit, C) owl, D) carrot The diagram below represents a human organ system.",B,6,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.14,27,The diagram below represents a human organ system. What is the function of this system?,Diagram/image referenced in question,MC,"A) breakdown of food, B) removal of dissolved wastes, C) production of sex cells, D) coordination of body movement The guinea pigs in a certain population all have black fur. The sudden appearance of a guinea pig with white fur in this",B,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.14,28,The guinea pigs in a certain population all have black fur. The sudden appearance of a guinea pig with white fur in this population may be the result of,None,MC,"A) ozone depletion, B) asexual reproduction, C) gene mutation, D) habitat destruction Three birds are represented in the drawings below",C,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.14,29,Three birds are represented in the drawings below Studying the beak of each of these birds would BEST help a scientist understand,Diagram/image referenced in question,MC,"A) what the birds eat, B) where the birds live, C) how the birds fly, D) if the birds migrate In order to perform photosynthesis, a leaf must absorb sunlight and take in",A,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
