Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G3.2,21,"Magnets hung at different heights above tacks. Different numbers of tacks attracted. What can students conclude?","Diagram showing 4 magnets at different heights picking up different numbers of tacks.",MC,"A) Magnet 1 and 3 strongest — closest to tacks, B) Magnet 2 and 3 strongest — reach more middle tacks, C) Magnet 3 and 4 strongest — pick up greatest number, D) Magnet 2 and 4 strongest — pick up tacks from greater distance",D,3,3-PS2-3,3,"Investigation scenario with visual data. Students must analyze which magnets are strongest based on the evidence (picking up tacks from farther away).",3,"Engages 'Analyzing and Interpreting Data' and 'Constructing Explanations' — students must interpret the diagram data and identify which evidence demonstrates the strongest magnets.",3,"Requires understanding of magnetic force and distance relationship. Applied through experimental evidence.",3,"Engages Cause and Effect (magnet strength → ability to attract from distance) and Patterns (identifying which magnets perform best).",3.0,High Guided Integration,Meets,Partially Meets,Meets,Meets,Strong,"Strong experimental data analysis question."
Alpha Standardized Science G3.2,22,"Horse family diagram — mother (gray), father (black and white spotted), foal (gray and white spotted). Which traits did the foal inherit?","Diagram showing horse mother (solid gray), father (black and white patches), and foal (gray with white patches, white face).",MC,"A) White tail from mother, B) Solid body from mother, C) Spotted body from father, D) White face from both parents",C,3,3-LS3-1,3,"Visual data showing parent and offspring traits. Students must analyze visual evidence to determine which traits were inherited from which parent.",3,"Engages 'Analyzing and Interpreting Data' — students examine visual evidence of trait inheritance across generations.",3,"Requires applying understanding of inheritance by comparing specific visual traits across parent-offspring.",3,"Engages Patterns (offspring traits match parent traits in predictable ways) and Cause and Effect (inheritance causes trait similarity).",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good visual evidence question about inheritance."
Alpha Standardized Science G3.2,23,"Child throws toy airplane. Which type of force?",None,MC,"A) Push, B) Pull, C) Wind, D) Tension",A,3,3-PS2-1,1,"No phenomenon. Pure recall of force types. Trivially simple.",1,"No practice engagement.",1,"Tests basic force concept at definitional level.",1,"No CCC.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Trivially simple. No place on an assessment."
Alpha Standardized Science G3.2,24,"Fish swim together during migration. Why? Pick most likely reason.","Image of a large school of fish swimming together.",MC,"A) Follow a leader fish, B) Make a pretty pattern, C) Buddy system — safety from predators, D) Ocean current pushes them",C,3,3-LS4-2,3,"Presents a real phenomenon (fish migration in schools). Students must identify the survival advantage of group behavior.",2,"Engages 'Constructing Explanations' at a basic level. The correct answer is somewhat obvious.",2,"Tests understanding of group behavior and survival. Basic application.",2,"Engages Cause and Effect (group swimming → predator protection).",2.25,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Has a nice phenomenon but the answer is obvious."
Alpha Standardized Science G3.2,25,"Which is most likely to become a fossil?",None,MC,"A) Tree leaf eaten by animal, B) Fish consumed by scavengers, C) Dinosaur bone buried deep in sediment, D) Fern killed in fire",C,3,3-LS4-1,2,"Basic scenario. Students must apply understanding of fossil formation conditions.",2,"Basic 'Constructing Explanations' — connecting fossilization requirements to scenarios.",2,"Tests understanding of conditions needed for fossilization.",2,"Engages Cause and Effect (burial in sediment → preservation).",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Basic application of fossilization concept."
Alpha Standardized Science G3.2,26,"Which is NOT a trait of an organism?",None,MC,"A) The way it looks, B) Amount of oxygen in environment, C) The way it behaves, D) Color of fur/feathers",B,3,3-LS3-1,1,"No phenomenon. Pure definitional question about what constitutes a 'trait.'",1,"No practice engagement. Vocabulary/definition recall.",1,"Tests definition of 'trait' at the most basic level.",1,"No CCC.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure definition recall."
Alpha Standardized Science G3.2,27,"What temperature is shown by this thermometer?","Image of a thermometer showing a specific temperature.",TEI,"Tech-enhanced item",Varies,3,3-ESS2-1,1,"No phenomenon. Reading a measurement instrument. Basic skill.",2,"Engages a basic measurement skill but no science practice at a meaningful level.",1,"Tests instrument reading, not science understanding.",1,"No CCC.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Measurement skill, not science reasoning."
Alpha Standardized Science G3.2,28,"Town filled in swamp, fewer frogs. Students tested 3 solutions in 3 ponds. Data table shows results. Which claim is best supported?","Data table: Pond A (floating boards) = 5 egg masses; Pond B (water plants) = 14; Pond C (plastic frog) = 3. Started with 4 each.",MC,"A) Plastic frog best because looks real, B) None help because all changed, C) Water plants best because gave protected places for eggs, D) Shade boards best because fewer materials",C,3,3-5-ETS1-3,4,"Excellent engineering/investigation scenario. Students lost habitat, tested solutions, collected data. Students must evaluate claims against experimental data. Rich context.",4,"Directly engages 'Engaging in Argument from Evidence' — students evaluate four competing claims against a data table. Must identify which claim is supported by the evidence and which reasoning is valid.",3,"Requires applying understanding of organism needs (frogs need protected areas) to evaluate engineering solutions.",3,"Engages Cause and Effect (habitat features → frog reproduction success) and Systems (ecosystem disruption → solution design → data collection).",3.5,High Guided Integration,Meets,Meets,Meets,Meets,Strong,"Outstanding question. Real engineering problem, real data, claim evaluation. One of the best G3 questions across all tests."
Alpha Standardized Science G3.2,29,"Papers blow off desks when fan is on. Ms. Chen gives constraints. Which group wrote the BEST design problem?",None,MC,"A) Permanently tape all papers, B) Magnets and metal clips — hold papers but let students lift them, C) Stronger fan, D) Throw away papers",B,3,3-5-ETS1-1,3,"Engineering design problem with specific constraints (hold papers + allow lifting). Students evaluate which design meets both constraints.",3,"Engages 'Engaging in Argument from Evidence' — evaluating designs against specific criteria. Students must check both constraints.",3,"Requires applying engineering design thinking — solutions must meet ALL constraints.",3,"Engages Systems (constraints interact) and Structure and Function (magnets + metal clips serve specific function).",3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,"Excellent engineering design question with dual constraints."
Alpha Standardized Science G3.2,30,"Desert lizards — light tan and dark brown — released into pale sand area. Data: 13 of 15 light tan survived vs 7 of 15 dark brown. Which explanation is best supported?","Data table showing survival rates of two lizard color morphs in pale sand environment.",MC,"A) Light tan advantage — blended with pale sand so hawks couldn't see them, B) Dark brown advantage — darker skin makes animals faster, C) Light tan — different species hawks don't eat, D) Dark brown advantage — fewer alive means more space",A,3,3-LS4-2,4,"Excellent natural selection scenario with real survival data. Students must analyze data and select the evidence-based explanation. Rich phenomenon.",4,"Engages 'Analyzing and Interpreting Data' and 'Constructing Explanations from Evidence' — students analyze survival data and evaluate competing explanations.",4,"Requires applying understanding of adaptation, camouflage, and natural selection to explain differential survival. Deep DCI engagement.",3,"Engages Cause and Effect (skin color → camouflage → survival) and Patterns (differential survival rates as evidence of selective advantage).",3.75,High Guided Integration,Meets,Meets,Meets,Meets,Strong,"Outstanding question. Real data, competing explanations, natural selection reasoning. Approaches Doing Science level."
