Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G3.8,11,"What helps a cactus survive in a desert?",None,MC,"A) Big leaves, B) Thick stem to store water, C) Bright flowers, D) Ability to move",B,3,3-LS4-3,1,"No scenario. Simple identification of a desert adaptation.",1,"No practice engagement. Recall.",2,"Tests basic understanding of cactus adaptations.",1,"No CCC engagement.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide data comparing cactus survival with/without water storage in different environments."
Alpha Standardized Science G3.8,12,"Scientists want to place a tiltmeter to quickly alert people when a volcano will erupt. Which location is best and why?","Map showing a city near a volcano with four possible tiltmeter locations labeled A-D.",MC,"A) Location A since it will measure only the strongest movements, B) Location B since it will measure movements closest to the city, C) Location C since it will measure movements along the river, D) Location D since it will measure movements closest to the volcano",D,3,3-ESS3-1,3,"Engineering scenario with map showing spatial relationships between volcano city and potential locations.",3,"Engages 'Designing Solutions' — evaluating locations based on the criterion of early warning detection.",3,"Requires understanding that closer proximity to the volcano provides earlier detection of volcanic activity.",2,"Engages Cause and Effect (closer to volcano → earlier detection → more warning time).",2.75,High Guided,Meets,Meets,Meets,Meets,Strong,"Strong spatial reasoning question with engineering design context."
Alpha Standardized Science G3.8,13,"Data from the table about types of fossils could help scientists determine characteristics of extinct organisms. Use evidence to identify characteristics. Select all that apply.","Passage about trilobites with data table about body fossils and trace fossils, plus rock layer diagram.",MSA,"A) the size of the organisms, B) the shape of the organisms, C) the sounds the organisms made, D) the number of organisms that existed, E) the type of environment in which the organisms lived",A and B and E,3,3-LS4-1,4,"Rich multi-source scenario with passage data table and diagram about trilobite fossils. Students must reason about what fossils can reveal.",3,"Engages 'Engaging in Argument from Evidence' — selecting multiple pieces of evidence about what fossils can tell us using the provided data.",3,"Requires understanding what information can and cannot be derived from fossil evidence.",3,"Engages Patterns (fossil features → inferences about organisms) and Scale/Proportion.",3.25,High Guided,Meets,Meets,Meets,Meets,Strong,"Excellent multi-source evidence question. Rich passage with multiple data representations."
Alpha Standardized Science G3.8,14,"Scientists found frogs decreased because of farm chemicals. Farmers need chemicals for crops. Which proposal is most reasonable?",None,MC,"A) Introduce a different species of frog, B) Expand the size of farms' fields, C) Set aside an area with a pond protected from chemicals, D) Put a fence around farms' fields to keep chemicals from getting out",C,3,3-ESS3-1,3,"Human-environment interaction scenario with competing stakeholder needs.",2,"Engages 'Designing Solutions' — evaluating proposals that balance environmental protection and agricultural needs.",3,"Requires evaluating trade-offs between human needs (farming) and environmental protection.",2,"Engages Cause and Effect (chemicals → frog decline; protected area → frog recovery).",2.5,Low Guided,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good stakeholder trade-off question. Add data about frog populations and chemical usage over time."
Alpha Standardized Science G3.8,15,"Warming Arctic temperatures have reduced sea ice making it hard for polar bears to find food. How has reduced sea ice most likely affected polar bears?","None — passage about polar bear habitat loss.",MC,"A) They swim less often, B) Their fur is changing color, C) They must eat a lot more food, D) Their population size is decreasing",D,3,3-LS4-4,2,"Brief scenario about environmental change and organism impact.",2,"Engages 'Constructing Explanations' — reasoning about how habitat loss affects population.",2,"Tests understanding of how environmental changes affect organism populations.",2,"Engages Cause and Effect (less ice → less food → population decline).",2.0,Low Guided,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good concept. Provide population data over time correlated with ice extent data."
Alpha Standardized Science G3.8,16,"Which questions should scientists study to best understand changing deer populations over the last 25 years? Select two.","Table showing white-tailed deer population in New Jersey from 1850-2015.",MSA,"A) When are deer more active?, B) Has the average size of a deer changed?, C) How much deer habitat has been lost to housing development?, D) Has the number of the deer's natural predators changed?, E) Why does the color of the deer's coat change from summer to winter?",C and D,3,3-LS4-4,3,"Historical population data with data table spanning 165 years. Students identify relevant research questions.",3,"Engages 'Asking Questions' — identifying which research questions are most relevant to explain population trends.",3,"Requires understanding factors that influence population change (habitat loss predator numbers).",3,"Engages Cause and Effect (habitat loss + predator changes → population changes).",3.0,High Guided,Meets,Meets,Meets,Meets,Strong,"Excellent question about scientific inquiry. Students identify the most productive research questions."
Alpha Standardized Science G3.8,17,"A change in the environment caused leaves of many plants to turn brown and die. Which change most likely caused this?",None,MC,"A) a long drought, B) an early spring, C) a windy summer, D) a large thunderstorm",A,3,3-LS4-4,2,"Brief scenario about environmental change and plant death.",1,"No meaningful practice. Simple cause-effect recall.",2,"Tests understanding of how drought affects plants.",2,"Engages Cause and Effect (drought → water deprivation → brown leaves → death).",1.75,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide data on soil moisture and plant health over time."
Alpha Standardized Science G3.8,18,"A city in the northern hemisphere has hot summers and cold winters. What does this pattern tell you about the city's climate and location?",None,MC,"A) It indicates a changing climate due to global warming, B) It shows typical daily weather variations, C) This pattern is characteristic of seasonal changes influenced by the city's tilt toward or away from the Sun throughout the year, D) It suggests a rare weather phenomenon like a heat wave",C,3,3-ESS2-2,2,"Temperature pattern scenario. Students explain the cause of seasonal variation.",2,"Engages 'Constructing Explanations' — connecting seasonal temperature patterns to Earth's axial tilt.",3,"Requires understanding that seasonal patterns are caused by Earth's tilt — goes beyond simple recall.",2,"Engages Cause and Effect (axial tilt → seasonal temperature changes) and Patterns.",2.25,Low Guided,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good concept connecting patterns to causes. Add temperature data for multiple cities at different latitudes."
Alpha Standardized Science G3.8,19,"What most likely happened immediately after the teacher took the picture in Round Two of tug-of-war?","Pictures of four rounds of tug-of-war showing different numbers of students on each side.",MC,"A) The four students on the left lost their balance, B) The rope moved toward the two students on the right, C) The rope broke between the two groups, D) The two students on the right were pulled toward the left side",D,3,3-PS2-1,3,"Tug-of-war investigation with visual data from four rounds.",3,"Engages 'Constructing Explanations' — predicting outcome based on visual evidence of force imbalance.",3,"Requires understanding that unbalanced forces (more students on left) cause motion toward the stronger side.",2,"Engages Cause and Effect (more students on left → stronger force → rope moves left pulling right students).",2.75,High Guided,Meets,Meets,Meets,Meets,Strong,"Strong prediction from visual evidence about unbalanced forces."
Alpha Standardized Science G3.8,20,"Which change would most likely create balanced forces in Round Three?","Same tug-of-war images.",MC,"A) Add four new students to the left side of the rope, B) Replace one student with an adult on each side, C) Put all students on the same side, D) Put one more student on each side",A,3,3-PS2-1,3,"Continuation of tug-of-war scenario. Students determine how to achieve balance.",3,"Engages 'Designing Solutions' — determining what modification creates balanced forces.",3,"Requires analyzing the current imbalance and determining what change creates equilibrium.",3,"Engages Cause and Effect (adding students to weaker side → balanced forces).",3.0,High Guided,Meets,Meets,Meets,Meets,Strong,"Strong application of balanced/unbalanced forces."
Alpha Standardized Science G3.8,21a,"Which evidence from Newton's cradle investigation demonstrates that the pattern of motion for the spheres is predictable?","Newton's cradle description with data tables showing sphere release distances and movement results.",MC,"A) The spheres eventually stop moving, B) The spheres on the right side can be pulled back, C) The movement occurs over different periods of time, D) The movement of the sphere on the right matches the movement of the released spheres",D,3,3-PS2-1,4,"Rich investigation scenario with Newton's cradle and multiple data tables.",3,"Engages 'Analyzing and Interpreting Data' — identifying which evidence demonstrates predictable patterns.",3,"Requires connecting data patterns to the concept of predictable motion.",3,"Engages Patterns (consistent 1:1 relationship between released and moving spheres).",3.25,High Guided,Meets,Meets,Meets,Meets,Strong,"Strong data analysis question identifying evidence of predictable patterns."
Alpha Standardized Science G3.8,21b,"How many spheres on the right will most likely move if 4 spheres are released on the left?","Same Newton's cradle data.",CR,"Enter your answer in the box.",4,3,3-PS2-1,4,"Pattern extension prediction from Newton's cradle data.",3,"Engages 'Using Mathematics and Computational Thinking' — extending a data pattern to make a prediction.",3,"Requires understanding and extending the pattern that released spheres = moving spheres.",3,"Engages Patterns (extending a consistent pattern to predict future outcomes).",3.25,High Guided,Meets,Meets,Meets,Meets,Strong,"Excellent prediction question requiring pattern extension from data."
Alpha Standardized Science G3.8,22,"A student builds a compass. What happens when the north end of a bar magnet is brought near the north end of the compass needle?","Diagram of pencil compass with magnetized needle.",MC,"A) The needle and cup stay in place, B) The needle and cup slide across the table, C) The north end of the needle sticks to the bar magnet, D) The north end of the needle spins away from the bar magnet",D,3,3-PS2-3,2,"Applied scenario with a constructed compass and magnet interaction.",2,"Engages 'Constructing Explanations' — predicting the outcome of like poles interacting.",2,"Tests understanding of magnetic repulsion between like poles.",2,"Engages Cause and Effect (like poles → repulsion → needle spins away).",2.0,Low Guided,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good applied context. Add data from multiple magnet-compass interactions at different distances."
Alpha Standardized Science G3.8,23,"The ability of an object to push or pull on another object that has the magnetic property is called ______.",None,MC,"A) Force, B) Friction, C) Motion, D) Magnetism",D,3,3-PS2-3,1,"No scenario. Vocabulary definition recall.",1,"No practice engagement. Recall.",1,"Tests vocabulary. Below grade-level depth for assessment.",1,"No CCC engagement.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Vocabulary questions do not assess science understanding. Replace with an applied investigation."
Alpha Standardized Science G3.8,24,"A force that pushes objects apart is called ______.",None,MC,"A) attract, B) repel, C) magnet, D) gravity",B,3,3-PS2-3,1,"No scenario. Vocabulary definition recall.",1,"No practice engagement. Recall.",1,"Tests vocabulary. Below grade-level depth for assessment.",1,"No CCC engagement.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Vocabulary questions do not assess science understanding. Replace with data-driven investigation."
Alpha Standardized Science G3.8,25,"A ball is lying on the floor. When will the ball move?",None,MC,"A) It will never move, B) When a force acts on it, C) When gravity pulls on it, D) When the lights are turned on",B,3,3-PS2-1,1,"No scenario. Basic concept recall about force and motion.",1,"No practice engagement. Recall.",2,"Tests basic understanding that objects need force to move.",1,"No CCC engagement.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide data from force-motion experiments and ask students to identify the pattern."
Alpha Standardized Science G3.8,26,"Students enter an engineering competition to build a foil boat holding the most pennies. Select three factors they need to consider when creating a design.",None,MSA,"A) shape of the boat, B) number of pennies, C) what type of material to use, D) how much aluminum foil costs, E) what makes a boat float or sink",A and B and E,3,3-ETS1-1,3,"Engineering design competition scenario with materials and constraints.",3,"Engages 'Designing Solutions' — identifying the most relevant design factors from a list.",2,"Tests understanding of engineering design considerations (shape buoyancy capacity).",2,"Engages Structure and Function (shape → buoyancy → penny capacity).",2.5,Low Guided,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good engineering scenario. Add test data from different boat designs to support analysis."
Alpha Standardized Science G3.8,27,"Scientists collected weather data for City A (warm high humidity year-round) and City B (cold winters mild summers low humidity). Which statement best describes the climates?",None,MC,"A) City A has a polar climate and City B has a mid-continental climate, B) City A has an equatorial climate and City B has a coastal climate, C) City A has a coastal climate and City B has a polar climate, D) City A has an equatorial climate and City B has a mid-continental climate",D,3,3-ESS2-2,2,"Climate data description for two cities. Students classify climate types.",2,"Engages 'Analyzing and Interpreting Data' — using climate descriptions to classify climate types.",2,"Tests ability to match climate descriptions to climate type classifications.",2,"Engages Patterns (climate characteristics → classification).",2.0,Low Guided,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Provide actual temperature and precipitation data rather than pre-interpreted descriptions."
Alpha Standardized Science G3.8,28,"Which best describes the climate of a tropical rainforest region?",None,MC,"A) Hot and dry throughout the year, B) Cold with heavy snowfall in winter, C) Hot and humid with high rainfall year-round, D) Mild temperatures with little variation between seasons",C,3,3-ESS2-2,1,"No scenario. Recall of tropical rainforest climate.",1,"No practice engagement. Recall.",2,"Tests basic knowledge of tropical rainforest climate.",1,"No CCC engagement.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide actual climate data and ask students to identify which dataset represents a tropical rainforest."
Alpha Standardized Science G3.8,29,"Scientists recorded weather data for a year. Which is the most effective way to represent this data for park visitors?",None,MC,"A) A line graph showing average daily temperature for each month, B) A bar graph comparing total rainfall for each season, C) A pie chart displaying percentage of sunny cloudy and rainy days, D) A table listing max and min temperatures for each week",A,3,3-ESS2-2,2,"Scenario about selecting appropriate data representation for weather data.",2,"Engages 'Analyzing and Interpreting Data' — selecting the most appropriate data representation.",2,"Tests understanding of data representation choices for weather patterns.",2,"Engages Patterns (choosing the representation that best shows weather patterns over time).",2.0,Low Guided,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good question about data representation. Provide actual data and ask students to justify which format is best."
Alpha Standardized Science G3.8,30,"Select all of the changes that could be harmful to a squirrel's habitat.",None,MSA,"A) new plant growth, B) planting tree seedlings, C) cutting down trees to build houses, D) releasing large snakes in the woods, E) the season changing from fall to winter",C and D,3,3-LS4-4,1,"No scenario. Simple identification of harmful changes.",1,"No meaningful practice. Classification.",2,"Tests basic understanding of harmful environmental changes.",1,"No CCC engagement.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide data on squirrel populations before and after specific environmental changes."
