Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G3.12,11,"Students fill a cart with books. The cart has a handle on each end. Which actions will make moving the cart in one direction easiest for the students?","Illustration of a rectangular cart filled with books, with handles visible on each end. The cart has four wheels.",MC,"A) Student 1 pulls the cart to the left while Student 2 pulls the cart to the right, B) Student 1 pulls the cart to the left while Student 2 pushes the cart to the left, C) Student 1 pushes the cart to the right while Student 2 pushes the cart downward, D) Student 1 pushes the cart to the right while Student 2 pulls the cart upward",B,3,3-PS2-1,2,"Presents a practical scenario (moving a cart) but the task is selecting the correct force combination — low reasoning demand. The scenario adds context but doesn't create genuine puzzlement.",2,"Engages 'Constructing Explanations' at a basic level — students must reason about force directions. However, it's more conceptual recall about forces in same vs. opposite directions.",2,"Tests understanding of balanced/unbalanced forces and how combining forces in the same direction makes movement easier. Grade-appropriate but limited depth.",2,"Engages Cause and Effect (combining forces in same direction causes easier movement) but implicitly — students aren't asked to reason explicitly about why.",2.0,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Has practical context but remains low-demand. Improve by showing diagrams of force arrows and asking students to predict which arrangement will move the cart the farthest and explain why, requiring explicit reasoning about Cause and Effect of combined forces."
Alpha Standardized Science G3.12,12,"A scientist finds the plant fossil shown. Which question can the scientist most likely answer by examining this fossil?","Photograph/illustration of a plant fossil impression in rock, showing leaf shapes and stem structure preserved in stone.",MC,"A) What was the average monthly rainfall in the area?, B) How much water was absorbed by the roots of the plant?, C) How much oxygen was in the atmosphere surrounding the plant?, D) What was the environment like in the area when the plant was alive?",D,3,3-LS4-1,2,"Presents a fossil as a visual phenomenon. Similar to Q2 — students evaluate which question can be answered from fossil evidence. Some reasoning required about the limits and capabilities of fossil evidence.",2,"Engages 'Asking Questions' at a basic level — evaluating which scientific questions are answerable from available evidence. Selection-based rather than construction-based practice use.",2,"Tests understanding of how fossils provide evidence about past environments. Grade-appropriate DCI but at a recall level — what information can fossils reveal?",1,"No explicit CCC engagement. Could engage Cause and Effect (environment conditions → plant type → fossil record) but not required.",1.75,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Similar to Q2 and redundant in testing the same DCI. Combine fossil questions into one richer item: provide multiple fossil types from the same location and ask students to construct an explanation of what the past environment was like, citing evidence from each fossil."
Alpha Standardized Science G3.12,13,"Which of these is a MAIN difference between the life cycle of a chicken and the life cycle of a dog?",None,MC,"A) A chicken has a fertilized-egg stage but a dog does not, B) A chicken hatches from an egg and a dog is born through a live birth, C) A chicken goes through a larval stage while a dog goes through a pupal stage, D) A chicken gets nutrients from milk in its first few weeks of life but a dog does not",B,3,3-LS1-1,1,"No phenomenon or scenario. Pure factual comparison of two life cycles. No uncertainty — straightforward recall of life cycle differences.",1,"No science practice engaged. Students recall factual differences between chicken and dog life cycles.",2,"Tests understanding of life cycle diversity. Grade-appropriate DCI but purely factual recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Pure recall comparison. Redesign: provide a data table showing stages of development for 4-5 organisms and ask students to identify patterns across life cycles, then explain why some organisms hatch from eggs while others are born live."
Alpha Standardized Science G3.12,14,"A wagon is pushed and begins to move. As the wagon moves, it slows and comes to a stop. The wagon and the direction it is pushed are shown. What force causes the wagon to stop?","Illustration of a wooden wagon with four wheels and a handle, with an arrow below labeled 'Direction wagon is pushed' pointing to the right.",MC,"A) The force of gravity which is acting in the same direction as the arrow, B) The force of friction which is acting in the same direction as the arrow, C) The force of gravity which is acting in the opposite direction of the arrow, D) The force of friction which is acting in the opposite direction of the arrow",D,3,3-PS2-1,2,"Presents a real-world scenario (wagon slowing down) with a visual. Some reasoning required about force direction, but naming friction as the stopping force is largely recall.",2,"Engages 'Constructing Explanations' at a basic level — students must reason about both the identity AND direction of the force. Slightly more demanding than Q5 because of the directionality component.",2,"Tests understanding of friction and force direction. Grade-appropriate but limited to identifying and characterizing a force.",2,"Engages Cause and Effect (friction in opposite direction causes the wagon to stop). Students must reason about directionality, which adds some CCC engagement.",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Better than Q5 because it requires reasoning about force direction. Further improve by showing the wagon on different surfaces and asking students to predict and explain which surface would cause the wagon to stop fastest and why, engaging deeper Cause and Effect reasoning."
Alpha Standardized Science G3.12,15,"A student conducts the investigation shown in the diagram. In this experiment a paper cup hangs from a string tied to a single uncooked spaghetti noodle. The student measures and records the mass of a penny. The student then adds pennies to the paper cup one at a time. Which question is the student most likely trying to answer with this investigation?","Diagram showing an uncooked spaghetti noodle balanced across two chairs. A string hangs from the center of the noodle, with a paper cup attached to the bottom of the string. Labels identify: 'Uncooked spaghetti noodle' across top, 'Chair' on each side, 'String' connecting noodle to cup, 'Paper cup' hanging below.",MC,"A) How many spaghetti noodles will it take to hold up the mass of a penny?, B) How much force will it take to break the spaghetti noodle?, C) How long should the string that holds the paper cup be in order to support the greatest mass of pennies?, D) How does the distance between the two chairs affect the amount of force it takes for the spaghetti noodle to break?",B,3,3-PS2-1,3,"Presents a specific physical investigation with detailed setup. Students must analyze the experimental design to determine what question it answers. Genuine analytical thinking required — must connect procedure to purpose.",3,"Engages 'Planning and Carrying Out Investigations' — students must interpret an investigation design and determine the research question. Requires understanding of experimental logic and what variables are being tested.",2,"Tests understanding of forces at a basic level. The DCI engagement is secondary to the practice engagement — the focus is on understanding investigation design rather than force concepts.",2,"Engages Cause and Effect (adding pennies → increasing force → noodle breaks at some point). Students reason about the relationship between the investigation design and what it measures.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good investigation interpretation question. Elevate by presenting actual data from the experiment (number of pennies added before breaking) and asking students to analyze the results and draw conclusions about the force required to break the noodle."
Alpha Standardized Science G3.12,16,"Students record characteristics of a tomato plant. One student's list is shown: Stems with branches that have many wide leaves; Roots growing out of lower stem into the ground; Small yellow flowers; Seven large red tomatoes; Four small green tomatoes. Which tomato plant characteristic is least likely to be inherited?",None,MC,"A) Flower color, B) Leaf shape, C) Type of roots, D) Number of tomatoes",D,3,3-LS3-1,2,"Presents a real organism with specific observable traits. Some reasoning required to distinguish between inherited structural traits and environmentally influenced characteristics.",2,"Engages 'Constructing Explanations' at a basic level — students must reason about which traits are genetically determined vs. environmentally influenced.",3,"Tests understanding of inheritance with genuine reasoning required. Students must apply the concept that some traits (number of fruits) vary based on environmental conditions while structural traits (flower color, leaf shape) are inherited. Deeper than simple recall.",2,"Engages Cause and Effect (environmental factors cause variation in fruit number but not in structural traits like flower color). Implicit but present.",2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good question requiring genuine reasoning about inheritance. Strengthen by providing data from multiple tomato plants grown in different conditions showing that fruit number varies while flower color stays constant, then ask students to explain the pattern."
Alpha Standardized Science G3.12,17,"A class is using the setup shown to test this hypothesis: 'The shorter the stack of books becomes, the shorter the distance the toy truck will roll.' What is ONE more piece of equipment needed to test the hypothesis AND how can the hypothesis be tested?","Diagram showing a ramp made from a board propped up on a stack of books on the left side. A marble sits at the top of the ramp. At the bottom of the ramp sits a toy truck with a plastic cup on top of it. Labels: 'Marble' at top, 'Books' on the stack, 'Ramp' on the board, 'Plastic cup' on the truck bed, 'Toy truck' at bottom.",MC,"A) A stopwatch should be used to time how long it takes the marble to roll down the ramp to see if it goes faster with more books, B) A second toy truck should be added to see which truck goes farther when the marble hits them, C) A larger marble should be used to see if it makes a bigger impact when it hits the truck, D) A ruler should be used to measure how far the toy truck rolls after releasing the marble down ramps of different heights made by changing the number of books",D,3,3-PS2-2,3,"Presents a specific experimental setup with a stated hypothesis. Students must analyze the setup, identify what's missing, and determine how to properly test the hypothesis. Genuine analytical thinking with real investigation context.",3,"Directly engages 'Planning and Carrying Out Investigations.' Students must evaluate an experimental design, identify a needed measurement tool, and connect the procedure to the hypothesis. Strong practice engagement.",3,"Requires understanding of forces, motion, and how ramp height affects distance traveled. Students apply DCI to evaluate the experimental design and what measurements are needed.",3,"Engages Cause and Effect (changing ramp height causes change in distance traveled). Students must reason about variables and how to measure the effect of the cause. Also touches on Patterns (systematic relationship between height and distance).",3.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Strong investigation question with good practice engagement. Elevate to High Guided by presenting data from the experiment with multiple heights and asking students to construct an explanation for the pattern observed, connecting ramp height to force and distance."
Alpha Standardized Science G3.12,18,"All of the statements describe learned behaviors of birds EXCEPT—",None,MC,"A) A crow twists a cap off of a bottle to drink milk, B) A goose produces eggs with hard shells, C) A pet parrot repeats the names of its human owners, D) A hummingbird returns to the same bird feeder each day",B,3,3-LS3-1,1,"No phenomenon or scenario. Pure classification — identify the inherited trait among learned behaviors. No uncertainty or puzzlement.",1,"No science practice engaged. Recall/classification task — selecting the exception from a list.",2,"Tests inherited vs. learned behavior distinction. Grade-appropriate DCI but at purely definitional recall level.",1,"No CCC engagement required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Third question on inherited vs. learned behaviors in this test (with Q4 and Q9). Redundant. Remove or redesign: provide ethological observation data for one bird species showing behaviors across wild and captive populations, then ask students to analyze which behaviors are learned."
Alpha Standardized Science G3.12,19,"A group of students at a park used a collecting net to capture several insects. The teacher transferred the insects to small terrariums that allowed the students to observe the insects before releasing them outside. Each of the following characteristics is likely an inherited trait EXCEPT—",None,MC,"A) A fly's missing antenna, B) A butterfly's black-and-yellow stripes, C) A dragonfly's two sets of wings, D) A beetle's green spots",A,3,3-LS3-1,2,"Provides a field investigation scenario which adds some context. Students must distinguish between inherited traits and acquired characteristics (injury). Slightly more reasoning than pure recall.",1,"No meaningful science practice engagement. Despite the investigation framing, the task is classification/recall.",2,"Tests understanding that missing body parts from injury are not inherited traits. Requires application of the inherited trait concept to a slightly novel situation (injury vs. genetics).",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Fourth inherited/learned question. Highly redundant. The scenario framing adds nothing to the actual task. If retained, redesign: provide actual observation data from the terrarium study and ask students to construct an argument about which traits are inherited based on evidence from multiple specimens."
Alpha Standardized Science G3.12,20,"A student makes a list to describe a friend. Which of the listed characteristics is a learned behavior? Select TWO correct answers.","None — the characteristics are listed as answer choices.",MC,"A) Brown eyes, B) Draws well, C) Has freckles, D) Reads daily, E) Blonde hair","B,D",3,3-LS3-1,1,"No phenomenon or scenario. Simple classification task applied to human characteristics. No uncertainty.",1,"No science practice engaged. Pure recall/classification — identifying learned behaviors from a list.",2,"Tests inherited vs. learned behavior at the most basic level. Applied to human traits, which is grade-appropriate.",1,"No CCC engagement.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Fifth inherited/learned question — extreme redundancy. This DCI is over-represented (5 of 20 questions = 25% of the test). Remove or replace with questions on under-represented standards like ESS or ETS."
