Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G5.16,12,The water cycle describes the movement of water on Earth. About 97% of water on Earth is the salt water found in oceans. The remaining 3% is fresh water. Where would the majority of the fresh water on Earth be found?,None,MC,"A) groundwater and aquifers, B) swamps and wetlands, C) lakes and rivers, D) ice caps and glaciers When sea turtle hatchlings emerge from their nests on the beach, they are most likely to move toward:",,5,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.16,13,"When sea turtle hatchlings emerge from their nests on the beach, they are most likely to move toward:",None,MC,"A) swing set has a mass of 235 kilograms (kg)., B) Natural moonlight reflecting on the ocean, C) Green lights on beachfront properties, D) The sound of waves breaking on the shore",,5,,2,Real-world reference provides some context but limited uncertainty.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G5.16,14,The chains connected to the seats have a combined mass of 35 kg and the frame has a mass of 190 kg. What is the combined mass of the seats?,None,MC,"A) 5 kg, B) 10 kg, C) 15 kg, D) 45 kg Tracy performed two experiments to investigate changes in matter.",,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.16,15,"Tracy performed two experiments to investigate changes in matter. Experiment 1: Tracy measured the mass of an empty beaker. The mass of the beaker was 100 grams (g). She filled the beaker with some water and measured the mass again. The total mass was 150 grams. Experiment 2: Tracy added a small piece of antacid tablet to another beaker containing water. She observed bubbling and fizzing. After the reaction completed, she measured the mass of the beaker and its contents. Which statement best explains what Tracy would observe about the masses in her experiments?",Diagram/image referenced in question,MC,"A) The mass in Experiment 1 would increase if the water freezes because water expands when frozen, while the mass in Experiment 2 would decrease due to the chemical reaction creating lighter substances., B) The mass in Experiment 1 would decrease if the water freezes because molecules use energy to freeze, while the mass in Experiment 2 would stay the same regardless of whether the container was open or sealed., C) The mass in Experiment 1 would remain 150g if the water freezes because freezing is a physical change that conserves mass, while the mass in Experiment 2 would remain constant only if the container was sealed to prevent gas from escaping., D) The mass in Experiment 1 would remain 150g if the water freezes, while the mass in Experiment 2 would always decrease because chemical reactions always result in some mass being converted to energy. Towels and socks share which physical property that makes them useful for their purposes?",,5,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.16,16,always decrease because chemical reactions always result in some mass being converted to energy. Towels and socks share which physical property that makes them useful for their purposes?,None,MC,"A) Carbon dioxide and water, B) Lactic acid and baking soda, C) Glucose and oxygen, D) Sodium bicarbonate and carbon dioxide Guillermo was making a drink and placed a tea bag in a glass of water. After a few minutes, Guillermo noticed the",,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.16,18,"Guillermo was making a drink and placed a tea bag in a glass of water. After a few minutes, Guillermo noticed the water had turned light brown. Particles from the tea dissolved in the water and changed its color. Which of the following best describes what happened when the tea bag was placed in water?",None,MC,"A) A chemical change occurred because a new substance with different properties was created., B) A chemical change occurred because the color change indicates a chemical reaction took place., C) A physical change occurred because the water molecules broke down the tea molecules., D) A physical change occurred because the tea particles dissolved in water without forming new chemical bonds. Which structure in the digestive system is primarily responsible for absorbing nutrients into the bloodstream?",,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.16,19,bonds. Which structure in the digestive system is primarily responsible for absorbing nutrients into the bloodstream?,None,MC,"A) Small intestine, B) Esophagus, C) Lungs, D) Mouth Which of the following groups contains ONLY materials that conduct electricity?",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.16,20,Which of the following groups contains ONLY materials that conduct electricity?,None,MC,"A) student measures a brick and finds that it has a mass of 2,500 grams and a volume of 1,000 cubic centimeters. What, B) Iron, glass, copper, C) Wood, iron, silver, D) Glass, wood, rubber",,5,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.16,21,is the density of the brick?,None,MC,"A) 0.4 g/cm³, B) 2.5 g/cm³, C) 3.5 g/cm³, D) 3,500 g/cm³ Which of the following combinations represents a mixture where the substances maintain their individual properties",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.16,22,Which of the following combinations represents a mixture where the substances maintain their individual properties and can be physically separated?,None,MC,"A) Water and salt, B) Iodine and flour, C) Baking soda and vinegar, D) Hydrogen and oxygen forming water Answer Key of Alpha Standardized Science G5.16 1. A 2. B 3. C 4. D 5. B 6. A 7. C 8. D 9. C 10. C 11. A 12. D 13. B 14. B 15. C 16. A 17. B 18. D 19. A 20. A 21. B 22. A",,5,,2,Some context provided but limited scenario complexity.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
