Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G5.7,11,Passage 1 Passage 2 The students discuss what would happen in the fish tank if too much fish food is added. Which of these is the most likely effect of having extra fish food left in the tank?,None,MC,"A) The fish in the tank will adapt to eat the extra fish food., B) The fish in the tank will recycle the nutrients in the extra fish food., C) Extra fish food that is uneaten will decrease the quality of the water., D) A new type of decomposer will appear to break down the extra fish food.",,5,,2,Some context provided but limited scenario complexity.,2,Some prediction required but in straightforward context.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,12,,None,MC,"A) from decomposers to animals, then to plants, B) from animals to soil then to decomposers, C) from the Sun to plants, then to animals, and finally decomposers D Students are studying ecosystems. Their teacher assigned groups to make posters that show how matter and energy",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,13,D Students are studying ecosystems. Their teacher assigned groups to make posters that show how matter and energy flow through a food chain. One group drew this model. Which would be the best choice to fill the empty box and complete the model?,Diagram/image referenced in question,MC,"A) a mouse that eats matter in the form of seeds produced by grass, B) a tree that makes its own matter using sunlight, carbon dioxide, and water C, D) a chicken farmer that scares away a hawk to keep it from eating matter in the form of his chickens This diagram shows the locations of three objects on Earth’s surface.",,5,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,14,This diagram shows the locations of three objects on Earth’s surface. Which of the following diagrams shows the direction of the gravitational force acting on each of the objects? A B C D What is one way that the biosphere depends on the geosphere?,Diagram/image referenced in question,MC,,,5,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",3,Requires understanding relationships between science concepts.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,15,Which of the following diagrams shows the direction of the gravitational force acting on each of the objects? A B C D What is one way that the biosphere depends on the geosphere?,Diagram/image referenced in question,MC,"A) For sunlight to enable photosynthesis, B) For wind for seed dispersal, C) For water vapor for cloud formation, D) For minerals and other nutrient resources in the soil",,5,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,16,,None,MC,"A) 10%, B) 42%, C) 47%, D) 97%",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,17,,None,MC,"A) axis, B) rotation C, D) orbit Choose 3 reasons why animals need energy from food.",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,18,Choose 3 reasons why animals need energy from food.,None,MC,"A) to grow bigger, B) to sleep, C) to move and stay warm, D) to repair if sick or injured E to make their own food",,5,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,19,E to make their own food,None,MC,"A) The rotation of the Earth on its axis, B) The Earth's orbit around the sun, C) The moon's orbit around the Earth, D) The apparent motion of the stars in the sky The sphere that comprises all of Earth's landform and ground is known as the geosphere (""geo"" meaning ground or",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,20,"The sphere that comprises all of Earth's landform and ground is known as the geosphere (""geo"" meaning ground or Earth). The geosphere provides natural resources and a place to grow food. Also, the deserts, mountain ranges, and volcanoes are all part of the geosphere. Without the geosphere, there would be no Earth. What other things do you think are part of the geosphere?",None,MC,"A) cactus, B) crops, C) ocean, D) stars E vegetation One of the five layers of the Earth’s atmosphere is called the Troposphere. The Troposphere is the layer closest to the",,5,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.7,21,E vegetation One of the five layers of the Earth’s atmosphere is called the Troposphere. The Troposphere is the layer closest to the Earth and contains the air we breathe. This is where all weather occurs. Which of the following can you find in the Troposphere?,None,MC,"A) Airplanes, B) Birds flying, C) Clouds, D) Kites E All of the above Look at the bar chart of the distribution of Earth’s fresh water.",,5,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.7,22,E All of the above Look at the bar chart of the distribution of Earth’s fresh water. Which of the following is supported by the information in the bar chart?,Diagram/image referenced in question,MC,"A) Most surface water is in lakes., B) The oceans contain all of Earth’s water., C) Rivers contain more water than swamps do., D) The water in glaciers is considered groundwater. The water cycle describes the movement of water on Earth. About 96% of the water on Earth is the salt water found in",,5,,1,No phenomenon or scenario. Pure recall/definition question.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.7,23,The water cycle describes the movement of water on Earth. About 96% of the water on Earth is the salt water found in oceans. The remaining 4% is fresh water. Where would the majority of the fresh water on Earth be found?,None,MC,"A) family installs a new heating system in their apartment with large glass windows. Which is the most desirable result, B) swamps and wetlands, C) ice caps and glaciers, D) lakes and rivers",,5,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.7,24,of the new heating system?,None,MC,"A) student has five unlabeled containers filled with different materials. To identify the materials, the student makes, B) Decreasing the amount of energy used, C) Increasing the use of natural resources, D) Increasing the time it takes to heat the home",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,25,"observations and measurements of various properties. The results are as follows: Material Solubility in Electrical Other Color State Label Water Conductivity Properties P Colorless Liquid Soluble Does not conduct High melting Q White Solid Insoluble Does not conduct point R Gray Solid Insoluble Does conduct Easily bent Low melting S Yellow Solid Insoluble Does not conduct point T Brown Liquid Insoluble Does not conduct Distinct odor Based on the observations and measurements, which of the following statements are true? Select ALL that apply.",None,MC,"A) Material P is most likely ethanol., B) Material Q is most likely table salt., C) Material R is most likely aluminum., D) Material S is most likely beeswax. E F Solubility in water and electrical conductivity are sufficient to identify all five materials. Select the physical properties that can be used to identify and/or describe materials or substances.",,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,26,E F Solubility in water and electrical conductivity are sufficient to identify all five materials. Select the physical properties that can be used to identify and/or describe materials or substances.,None,MC,"A) science class is studying the states of matter. One group of students freezes 100 grams of water in a cup. Another, B) hardness, C) flammability, D) response to magnets E boiling point F texture",,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,27,group of students melts 50 grams of ice in a cup. Which of these will most likely occur at the end of the experiment?,None,MC,"A) The temperature of both cups will be the same., B) Both samples in the cups will be in the same state., C) Both groups will have the same mass with which they started., D) The time required for the changes in states of matter will be the same. When you scrunch paper, put it into the bottom of a paper cup, turn the paper cup upside down, and push it all the",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,2,Some prediction required but in straightforward context.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Partially Meets,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,28,"When you scrunch paper, put it into the bottom of a paper cup, turn the paper cup upside down, and push it all the way into a bowl of water, the paper stays dry. Why does this happen?",None,MC,"A) The paper is too small., B) Air in the cup is warm from your hand's heat., C) The paper is scrunched so it becomes waterproof., D) Air in the cup takes up space.",,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,29,,None,MC,"A) Air during the day., B) Sunlight during the day., C) Darkness at night., D) Warmth at night. Farming can use up soil nutrients. What is one way to keep nutrients from being used up in a farm field?",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.7,30,Farming can use up soil nutrients. What is one way to keep nutrients from being used up in a farm field?,None,MC,"A) remove all dead plants from the field each year B, C) use different pesticides each year, D) irrigate the field each year Answer Key of Alpha Standardized Science G5.7 1. A, B, C, D, E, F 2. B 3. B, C, E, F 4. 5. B, C 6. D 7. A, D, E 8. B 9. A, D 10. C 11. C 12. C 13. C 14. A 15. D 16. D 17. D 18. A, C, D 19. 20. B, E, A 21. E 22. 23. C 24. B 25. E, C, A, D 26. A, B, D, F, E 27. C 28. D 29. B 30. B",,5,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
