Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G5.14,11,"The area has frequent rainfall There are many plants growing in soil cracks The temperature varies greatly between day and night Ocean waves constantly hit the rocky coast Which process would most likely cause the rocks in this area to break down into smaller pieces, and why?",None,MC,"A) scientist studying Earth's water resources gathered this data:, B) Weathering and erosion, because the combined effects of water, plant roots, temperature changes, and wave action will gradually break down the rocks, C) Metamorphism, because the pressure from ocean waves will transform the rocks into a different type, D) Sedimentation, because broken rock pieces will get deposited in layers by the ocean waves",B,5,4-ESS2-1; 5-ESS2-1,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G5.14,12,"Glaciers and ice caps contain about 2 times as much fresh water as all rivers, lakes, and underground water combined All rivers, lakes, and underground water together contain about 1/3 of Earth's fresh water The remaining majority of Earth's water is in oceans If Earth's total fresh water supply (3% of all water) were represented as 100%, what percentage would approximately be frozen in glaciers and ice caps?",None,MC,"A) small coastal town is planning to replace all regular fishing nets with special ""turtle-safe"" nets to protect endangered, B) 69%, C) 79%, D) 89%",B,5,5-ESS2-2; 2-ESS2-3,3,Real-world context with meaningful setup. Requires some application.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.14,13,"sea turtles. These nets have larger mesh openings at the top and a special escape panel. Marine scientists have collected the following data over one year: Regular Nets: Fish caught per month: 1000 lbs Sea turtles accidentally caught: 12 Average time for sea creatures to get untangled: 45 minutes Turtle-Safe Nets: Fish caught per month: 850 lbs Sea turtles accidentally caught: 2 Average time for sea creatures to get untangled: 10 minutes Based on this scientific data and your understanding of how nets work, what makes turtle-safe nets effective at protecting sea turtles while still allowing fishing to continue?",None,MC,"A) The bright colors of the nets scare away all sea creatures including fish, B) The nets are made of stronger material that catches more of everything, C) The nets float higher in the water where most fish and turtles swim, D) The larger mesh size lets bigger sea creatures escape while trapping smaller fish Sarah was making hot chocolate on a cold winter morning. She heated 250 grams of milk in a covered pot. After",D,5,5-ESS3-1; 3-5-ETS1-2,3,Presents data within a context. Some uncertainty but path is somewhat guided.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Does Not Meet,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.14,14,"Sarah was making hot chocolate on a cold winter morning. She heated 250 grams of milk in a covered pot. After heating, she noticed some water droplets on the inside of the lid, but the milk below seemed thicker. When she weighed everything together (the thicker milk and the water droplets on the lid), the total mass was still 250 grams. Which statement best explains why the total mass stayed the same?",Diagram/image referenced in question,MC,"A) The milk became thicker which added more mass, but this was balanced by the water drops on the lid which had less mass, B) Heating milk doesn't cause any changes, so the mass would naturally stay the same, C) Some of the water in the milk evaporated and condensed on the lid, but since the pot was covered, no matter could escape, keeping the total mass constant, D) The water drops on the lid fell back into the milk, so no mass was lost Sara conducted an experiment where she placed 50 grams of ice cubes in a closed container and heated them until",C,5,5-PS1-2; 5-PS1-1,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.14,15,"Sara conducted an experiment where she placed 50 grams of ice cubes in a closed container and heated them until they completely turned to water vapor. If she weighed the sealed container at three different times - when it had ice, when it had liquid water, and when it had water vapor - which statement would be true?",None,MC,"A) The container would be heaviest when it had ice since solid has more mass than liquid or gas, B) The container would weigh the same at all three times since the amount of matter stays constant, C) The container would be lightest when it had water vapor since gas weighs less than solid or liquid, D) The container would be heaviest with liquid water since molecules are closest together in liquid form Sarah was exploring different objects in her kitchen. She found:",B,5,5-PS1-2; 5-PS1-1,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.14,16,Sarah was exploring different objects in her kitchen. She found:,None,MC,"A) They are fuzzy, B) They float in water, C) They can stretch easily, D) They allow light to pass through them Maria was making cookies and mixed flour, sugar, eggs, and butter together to form cookie dough. She noticed that",D,5,5-PS1-3; 1-PS4-3; 2-PS1-1,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.14,17,"Maria was making cookies and mixed flour, sugar, eggs, and butter together to form cookie dough. She noticed that after baking the dough in the oven for 12 minutes, the soft, light-colored dough had transformed into golden-brown, crispy cookies with a completely different texture and smell. The original ingredients could no longer be separated from each other. Which statement best explains what happened to the ingredients during baking?",None,MC,"A) The ingredients underwent a chemical reaction, forming new substances with different properties from the original ingredients, B) The ingredients were only mixed together but can still be separated back into flour, sugar, eggs, and butter, C) The ingredients changed color and texture but remained the same substances as before baking, D) The ingredients lost moisture through evaporation but no new substances were formed Sarah conducted three experiments:",A,5,5-PS1-4; 2-PS1-4; MS-PS1-2,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.14,18,Sarah conducted three experiments: Experiment 1: She mixed baking soda and vinegar in a balloon Experiment 2: She combined iron filings and sulfur powder and heated them Experiment 3: She stirred salt into water until it disappeared Which statement correctly describes what happened to the substances in these experiments?,None,MC,"A) young scientist is studying how different animals digest their food. She learns that cows have a special stomach, B) In Experiments 1 and 3, new substances are formed, while in Experiment 2, the substances only mix together, C) In all three experiments, new substances are formed that cannot be changed back to the original materials, D) In Experiments 1 and 2, new substances were formed with different properties than the starting materials, while in Experiment 3, the salt can be recovered by evaporating the water",D,5,5-PS1-4; 2-PS1-4; 5-PS1-3,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.14,19,"system that allows them to break down tough plant material through multiple steps. First, they swallow partially chewed plants. Later, they bring this food back up to their mouth for further chewing, and then swallow it again for final digestion. Which statement best explains how this process helps in the movement of matter from plants to the cow's body?",None,MC,"A) The process allows cows to extract more nutrients from the plant material because the food is broken down more completely through repeated chewing and digestion., B) The process helps cows digest food faster because the food spends less time in the stomach system., C) The process allows cows to store extra food in their stomach for times when plants are not available to eat., D) The process helps cows absorb water from plants more efficiently because the food moves through the digestive system twice. Gravel is a mixture of small rocks and stones.",A,5,5-LS2-1; 4-LS1-1,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G5.14,20,"digestive system twice. Gravel is a mixture of small rocks and stones. James is helping in his school's garden. He notices that some plants are growing well in dark brown soil that feels soft and crumbly when dry, while holding water well when wet. The soil also has tiny pieces of dead leaves mixed in it. Which type of soil is most likely helping these plants grow well?",None,MC,"A) Sand, B) Topsoil, C) Clay soil, D) Gravel Marcus is experimenting with different materials to make a working door chime. He needs to connect a battery to a",B,5,5-PS1-3; 5-ESS2-1; 2-PS1-1; 2-PS1-2,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.75,High Guided Integration,Meets,Meets,Meets,Meets,Needs Improvement,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G5.14,21,Marcus is experimenting with different materials to make a working door chime. He needs to connect a battery to a small buzzer. He has four different materials he can use to make the connection: Material 1: A rubber band Material 2: A copper strip Material 3: A plastic straw Material 4: A wooden stick Which material would work best to make the door chime function properly? Select the correct answer and explain why.,None,MC,"A) student is investigating different materials in the science lab. She has two identical cubes, one made of aluminum, B) The copper strip, because it contains free electrons that allow electrical current to flow through it, C) The plastic straw, because it is lightweight and can be easily shaped to fit, D) The wooden stick, because it is strong and won't break easily",B,5,5-PS1-3; 4-PS3-2; 3-5-ETS1-2,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.14,22,"and one made of copper. Each cube has a side length of 2 centimeters. The aluminum cube has a mass of 21.6 grams, while the copper cube has a mass of 71.2 grams. Which property best explains why these cubes have different masses despite having the same size?",None,MC,"A) Temperature, B) Hardness, C) Density, D) Color John conducted several experiments in the science lab.",C,5,MS-PS1-2; 5-PS1-3; 2-PS1-1,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.14,23,"John conducted several experiments in the science lab. In one experiment, he mixed baking soda and vinegar in a beaker, observing bubbles and foam forming. In another, he dissolved sugar in hot water, watching the sugar disappear. In a third experiment, he combined iron filings and sulfur, then heated the mixture, noticing it turned black. In a fourth experiment, he mixed oil and water in a container, seeing the oil float on top. Which two of these experiments would most likely result in the formation of new substances with different properties than the original materials?",None,MC,"A) Dissolving sugar in hot water, and mixing oil and water, B) Mixing oil and water, and dissolving sugar in hot water, C) Dissolving sugar in hot water, and mixing baking soda and vinegar, D) Mixing baking soda and vinegar, and combining iron and sulfur with heat Answer Key of Alpha Standardized Science G5.14 1. B 2. D 3. B 4. A 5. D 6. C 7. C 8. B 9. A 10. C 11. B 12. B 13. D 14. C 15. B 16. D 17. A 18. D 19. A 20. B 21. B 22. C 23. D",D,5,5-PS1-4; MS-PS1-2,2,Some context provided but limited scenario complexity.,2,Some prediction required but in straightforward context.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
